model,phase,nested,seconds,baseline_rss_bytes,peak_rss_bytes,baseline_private_bytes,peak_private_bytes,incremental_peak_rss_bytes,lifetime_peak_rss_bytes,min_available_ram_bytes,sample_interval_seconds,process_cpu_seconds
persistence,artifact_reload_and_predict_verification,False,0.08315099999890663,438738944,438804480,391540736,391589888,65536,488251392,4773994496,0.05,0.078125
persistence,tuning,False,0.00067710000439547,434143232,434167808,389066752,389099520,24576,487546880,5223657472,0.05,0.0
persistence,final_fit,False,0.0004749000072479248,434167808,434167808,389099520,389099520,0,487546880,5223657472,0.05,0.0
persistence,calibration,False,0.002452799992170185,434167808,434315264,389099520,389177344,147456,487546880,5223587840,0.05,0.0
persistence,inference,False,0.003768299997318536,434315264,434597888,389177344,389353472,282624,487546880,5223587840,0.05,0.0
persistence,artifact_serialization,False,0.0005441000103019178,434663424,434679808,389320704,389353472,16384,487546880,5223694336,0.05,0.0
xgboost,artifact_reload_and_predict_verification,False,0.7024884999991627,439500800,541626368,391942144,561946624,102125568,541626368,4638289920,0.05,0.6875
xgboost,tuning,False,3.2200561999925412,432001024,545771520,384462848,564224000,113770496,547770368,5072232448,0.05,3.203125
xgboost,final_fit,False,1.1861097999935737,542158848,550113280,560619520,568561664,7954432,551124992,5065515008,0.05,1.109375
xgboost,calibration,False,0.08104339998681098,542527488,542552064,560959488,560979968,24576,551124992,5069369344,0.05,0.078125
xgboost,inference,False,0.18254840000008699,542552064,542556160,560963584,560979968,4096,551124992,5070983168,0.05,0.1875
xgboost,artifact_serialization,False,0.007505800007493235,542556160,543678464,560930816,562343936,1122304,551124992,5070635008,0.05,0.0
attention_lstm,artifact_reload_and_predict_verification,False,0.6762733000068692,543301632,567177216,562688000,610033664,23875584,567693312,4585943040,0.05,0.65625
attention_lstm,tuning,False,77.76775990000169,539537408,651833344,560107520,685875200,112295936,653078528,4777422848,0.05,77.0625
attention_lstm,final_fit,False,25.473758799998905,610484224,649469952,634421248,684171264,38985728,653078528,4756090880,0.05,25.15625
attention_lstm,calibration,False,0.3308283000078518,641716224,641716224,675438592,675438592,0,653078528,4757909504,0.05,0.3125
attention_lstm,inference,False,0.6667202999960864,628154368,630358016,660795392,669282304,2203648,653078528,4740423680,0.05,0.671875
attention_lstm,artifact_serialization,False,0.005722300003981218,627814400,628097024,661389312,661565440,282624,653078528,4752162816,0.05,0.015625
