model,nominal_level,n_calibration,n_evaluation,rank,q,coverage,mpiw,winkler,negative_lower_bounds,verified
persistence,0.9,4951,9907,4457,1.3000000000000007,0.9193499545775714,2.6000000000000014,3.6683355203391548,0,True
persistence,0.95,4951,9907,4705,1.6000000000000014,0.95306349046129,3.2000000000000033,4.51422226708388,0,True
xgboost,0.9,4951,9907,4457,2.9086109161376967,0.24699707277682448,5.8172218322753935,40.46334559420493,0,True
xgboost,0.95,4951,9907,4705,3.373598480224608,0.33037246391440395,6.747196960449217,62.81865643252634,0,True
attention_lstm,0.9,4951,9907,4457,3.3024433135986335,0.19279297466437872,6.604886627197265,42.32566096963417,0,True
attention_lstm,0.95,4951,9907,4705,3.74658203125,0.2508327445240739,7.4931640625,65.1189656856864,0,True
