dataset,target,target_kind,units,sampling_freq,horizon_steps,horizon_minutes,model_a,model_b,n,mae_a,mae_b,rmse_a,rmse_b,pct_mae_improvement,pct_rmse_improvement,median_abs_error_difference,mean_abs_error_difference,mean_difference_ci_low,mean_difference_ci_high,win_rate_a
pleia,B-room11-V2,temperature,degC,0 days 00:10:00,1,10.0,xgboost,persistence,10108,0.3559210476688495,0.20260189948555601,0.505340022195329,0.3253274506378214,-75.67507934160508,-55.3327335902899,0.10691566467285085,0.15331914818329354,0.13969121816179994,0.16502193379411592,0.2770083102493075
pleia,B-room11-V2,temperature,degC,0 days 00:10:00,1,10.0,attention_lstm,persistence,10108,1.0366382144117336,0.20260189948555601,1.3239921496941025,0.3253274506378214,-411.6626334915671,-306.97215900421156,0.6686525344848615,0.8340363149261777,0.7835778848276715,0.8903256202196953,0.09873367629600317
pleia,B-room11-V2,temperature,degC,0 days 00:10:00,1,10.0,xgboost,attention_lstm,10108,0.3559210476688495,1.0366382144117336,0.505340022195329,1.3239921496941025,65.66583763547385,61.832098301180736,-0.5332427978515639,-0.6807171667428841,-0.7362436215826584,-0.6344638874028858,0.8442817570241393
pleia,B-room11-V2,temperature,degC,0 days 00:10:00,1,10.0,seasonal_naive,persistence,10108,1.4768104471705579,0.20260189948555601,2.1972867032664185,0.3253274506378214,-628.9223106597,-575.4077158132593,0.6999999999999993,1.2742085476850018,1.1427233379501385,1.3869242184408388,0.0884447962010289
pleia,B-room11-V2,temperature,degC,0 days 00:10:00,3,30.0,xgboost,persistence,10106,0.5701231844562505,0.3750940035622403,0.7787369175669497,0.6058173361381183,-51.99474772772488,-28.543188039341302,0.15926055908203196,0.1950291808940103,0.17241727995160025,0.21631290081064938,0.32050267168019
pleia,B-room11-V2,temperature,degC,0 days 00:10:00,3,30.0,attention_lstm,persistence,10106,1.0998896997611451,0.3750940035622403,1.3993148658062644,0.6058173361381183,-193.2304140603617,-130.97966702742875,0.5962924957275408,0.7247956961989049,0.6717735317299302,0.7917599702763741,0.16376410053433604
pleia,B-room11-V2,temperature,degC,0 days 00:10:00,3,30.0,xgboost,attention_lstm,10106,0.5701231844562505,1.0998896997611451,0.7787369175669497,1.3993148658062644,48.165421989126735,44.34869973897882,-0.3847272872924812,-0.5297665153048946,-0.5942963965821921,-0.4849364126646327,0.7599445873738373
pleia,B-room11-V2,temperature,degC,0 days 00:10:00,3,30.0,seasonal_naive,persistence,10106,1.4770631308133784,0.3750940035622403,2.197501865042041,0.6058173361381183,-293.7847890890864,-262.7334072429119,0.5000000000000036,1.101969127251138,0.9748404413219869,1.2087195725311695,0.1673263407876509
