model,unit,phase,candidate_id,inner_fold,n_train,train_row_id_hash,validation_row_id_hash,parameters,seed,final_epochs,estimator_class,seconds,baseline_rss_bytes,peak_rss_bytes,baseline_private_bytes,peak_private_bytes,incremental_peak_rss_bytes,lifetime_peak_rss_bytes,min_available_ram_bytes,sample_interval_seconds,process_cpu_seconds
xgboost,pleia_energy_h1_f2_s43_xgboost,tuning,0,0.0,4951,1f232912d6eb43fc9b6cd763690fe75b9c524961b131da2a01b9c8f51a970ff3,c9958ea60d21084b02c7a0cb1a71850ce05c37b692c3311f0671d1cf0aa10c8d,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",43,,xgboost.sklearn.XGBRegressor,0.5801317000004929,383913984,491999232,341848064,515293184,108085248,491999232,4234469376,0.05,0.5
xgboost,pleia_energy_h1_f2_s43_xgboost,tuning,0,1.0,9903,3ebd328bc03fe0f3de5093dc3fb5c3e5f9a604b2f064f4d8d516bb7044c4a61e,fe28597d34da76b08e3e61c14bd35efdc198619112aed30eee3edf6deecf2e73,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",43,,xgboost.sklearn.XGBRegressor,0.46532390000356827,492105728,496275456,515260416,519331840,4169728,496275456,4229894144,0.05,0.46875
xgboost,pleia_energy_h1_f2_s43_xgboost,tuning,1,0.0,4951,1f232912d6eb43fc9b6cd763690fe75b9c524961b131da2a01b9c8f51a970ff3,c9958ea60d21084b02c7a0cb1a71850ce05c37b692c3311f0671d1cf0aa10c8d,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",43,,xgboost.sklearn.XGBRegressor,0.5828462000063155,494718976,496234496,517771264,519708672,1515520,498114560,4224561152,0.05,0.59375
xgboost,pleia_energy_h1_f2_s43_xgboost,tuning,1,1.0,9903,3ebd328bc03fe0f3de5093dc3fb5c3e5f9a604b2f064f4d8d516bb7044c4a61e,fe28597d34da76b08e3e61c14bd35efdc198619112aed30eee3edf6deecf2e73,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",43,,xgboost.sklearn.XGBRegressor,0.7355271000124048,496439296,499589120,519675904,522645504,3149824,500551680,4217540608,0.05,0.734375
xgboost,pleia_energy_h1_f2_s43_xgboost,final_fit,1,,14858,f35c67953ff456373c6f4e0342cb8b2743bbf6675c96e7e7d901eb6824304e91,,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",43,,xgboost.sklearn.XGBRegressor,0.9703769999905489,496656384,501424128,519680000,524480512,4767744,502456320,4223336448,0.05,0.953125
attention_lstm,pleia_energy_h1_f2_s43_attention_lstm,tuning,0,0.0,4951,1f232912d6eb43fc9b6cd763690fe75b9c524961b131da2a01b9c8f51a970ff3,c9958ea60d21084b02c7a0cb1a71850ce05c37b692c3311f0671d1cf0aa10c8d,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",43,,src.attention_lstm.AttentionLSTM,10.486236800003098,497025024,613777408,521228288,653590528,116752384,615792640,4066308096,0.05,9.921875
attention_lstm,pleia_energy_h1_f2_s43_attention_lstm,tuning,0,1.0,9903,3ebd328bc03fe0f3de5093dc3fb5c3e5f9a604b2f064f4d8d516bb7044c4a61e,fe28597d34da76b08e3e61c14bd35efdc198619112aed30eee3edf6deecf2e73,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",43,,src.attention_lstm.AttentionLSTM,32.052124099995126,613040128,617951232,651923456,660320256,4911104,619667456,4047921152,0.05,31.265625
attention_lstm,pleia_energy_h1_f2_s43_attention_lstm,tuning,1,0.0,4951,1f232912d6eb43fc9b6cd763690fe75b9c524961b131da2a01b9c8f51a970ff3,c9958ea60d21084b02c7a0cb1a71850ce05c37b692c3311f0671d1cf0aa10c8d,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",43,,src.attention_lstm.AttentionLSTM,10.694182699997327,612229120,619470848,652296192,659066880,7241728,619667456,4201373696,0.05,10.53125
attention_lstm,pleia_energy_h1_f2_s43_attention_lstm,tuning,1,1.0,9903,3ebd328bc03fe0f3de5093dc3fb5c3e5f9a604b2f064f4d8d516bb7044c4a61e,fe28597d34da76b08e3e61c14bd35efdc198619112aed30eee3edf6deecf2e73,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",43,,src.attention_lstm.AttentionLSTM,38.73509460000787,591585280,621178880,622399488,661393408,29593600,621264896,4163731456,0.05,38.3125
attention_lstm,pleia_energy_h1_f2_s43_attention_lstm,final_fit,0,,14858,f35c67953ff456373c6f4e0342cb8b2743bbf6675c96e7e7d901eb6824304e91,,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",43,9.0,src.attention_lstm.AttentionLSTM,18.77677149999363,607485952,620769280,655073280,660705280,13283328,621264896,4196081664,0.05,18.40625
