model,nominal_level,n_calibration,n_evaluation,rank,q,coverage,mpiw,winkler,negative_lower_bounds,verified
persistence,0.9,4952,9907,4458,0.0390625,0.5711113354194004,0.078125,2.1860568915918046,64,True
persistence,0.95,4952,9907,4706,0.0625,0.6392449782981731,0.125,3.9634475623296628,80,True
xgboost,0.9,4952,9907,4458,0.13017898797988892,0.7304935903906329,0.26035797595977783,1.4276504947768098,2840,True
xgboost,0.95,4952,9907,4706,0.17169289290905,0.7855051983446049,0.3433857858181,2.279570917660476,4909,True
attention_lstm,0.9,4952,9907,4458,0.09415066242218018,0.552538609064298,0.18830132484436035,1.727007078934332,54,True
attention_lstm,0.95,4952,9907,4706,0.1168735921382904,0.6464116281417179,0.2337471842765808,2.948904772735908,606,True
