model,unit,phase,candidate_id,inner_fold,n_train,train_row_id_hash,validation_row_id_hash,parameters,seed,final_epochs,estimator_class,seconds,baseline_rss_bytes,peak_rss_bytes,baseline_private_bytes,peak_private_bytes,incremental_peak_rss_bytes,lifetime_peak_rss_bytes,min_available_ram_bytes,sample_interval_seconds,process_cpu_seconds
xgboost,bdg2_h6_f2_s45_xgboost,tuning,0,0.0,17033,3df9500217f7f500b1ce467649a5856cc32062f78c017370879ea82222d68981,f39a3e5d974539d67580b817aedd7c105c026d2d3d231c8db4b561b336b91693,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",45,,xgboost.sklearn.XGBRegressor,0.8665910999989137,452464640,560689152,408768512,584790016,108224512,1032192000,5052461056,0.05,0.84375
xgboost,bdg2_h6_f2_s45_xgboost,tuning,0,1.0,34178,a1abecedb091ffe14919b7aae788c580e347764aac0a942cc025bd949850cd81,998b64a10ba46e818d383398e8bb0cfeea7ce42c2711bd0f17b5ed0e1deec436,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",45,,xgboost.sklearn.XGBRegressor,1.3970755000045756,557297664,568025088,581099520,590446592,10727424,1032192000,5021491200,0.05,1.390625
xgboost,bdg2_h6_f2_s45_xgboost,tuning,1,0.0,17033,3df9500217f7f500b1ce467649a5856cc32062f78c017370879ea82222d68981,f39a3e5d974539d67580b817aedd7c105c026d2d3d231c8db4b561b336b91693,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",45,,xgboost.sklearn.XGBRegressor,1.1017018999991706,553177088,564948992,575807488,587608064,11771904,1032192000,5035237376,0.05,1.09375
xgboost,bdg2_h6_f2_s45_xgboost,tuning,1,1.0,34178,a1abecedb091ffe14919b7aae788c580e347764aac0a942cc025bd949850cd81,998b64a10ba46e818d383398e8bb0cfeea7ce42c2711bd0f17b5ed0e1deec436,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",45,,xgboost.sklearn.XGBRegressor,1.7832854999869596,560848896,573833216,583168000,596131840,12984320,1032192000,5034774528,0.05,1.75
xgboost,bdg2_h6_f2_s45_xgboost,final_fit,0,,51584,94bdd63d1e86f2fe448ce637d43b9cee1197292aced4becee4af6646173530f1,,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",45,,xgboost.sklearn.XGBRegressor,1.9979434999986552,564932608,583856128,586452992,605581312,18923520,1032192000,5029347328,0.05,1.9375
attention_lstm,bdg2_h6_f2_s45_attention_lstm,tuning,0,0.0,17033,3df9500217f7f500b1ce467649a5856cc32062f78c017370879ea82222d68981,f39a3e5d974539d67580b817aedd7c105c026d2d3d231c8db4b561b336b91693,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",45,,src.attention_lstm.AttentionLSTM,40.67272239999147,567521280,681996288,590901248,719081472,114475008,1032192000,4920508416,0.05,39.921875
attention_lstm,bdg2_h6_f2_s45_attention_lstm,tuning,0,1.0,34178,a1abecedb091ffe14919b7aae788c580e347764aac0a942cc025bd949850cd81,998b64a10ba46e818d383398e8bb0cfeea7ce42c2711bd0f17b5ed0e1deec436,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",45,,src.attention_lstm.AttentionLSTM,58.70940999999584,669790208,681807872,708476928,718704640,12017664,1032192000,4917510144,0.05,58.078125
attention_lstm,bdg2_h6_f2_s45_attention_lstm,tuning,1,0.0,17033,3df9500217f7f500b1ce467649a5856cc32062f78c017370879ea82222d68981,f39a3e5d974539d67580b817aedd7c105c026d2d3d231c8db4b561b336b91693,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",45,,src.attention_lstm.AttentionLSTM,40.423366099988925,682635264,686821376,720818176,726155264,4186112,1032192000,4897906688,0.05,39.59375
attention_lstm,bdg2_h6_f2_s45_attention_lstm,tuning,1,1.0,34178,a1abecedb091ffe14919b7aae788c580e347764aac0a942cc025bd949850cd81,998b64a10ba46e818d383398e8bb0cfeea7ce42c2711bd0f17b5ed0e1deec436,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",45,,src.attention_lstm.AttentionLSTM,149.18911449999723,649543680,687538176,683352064,725200896,37994496,1032192000,4408221696,0.05,146.984375
attention_lstm,bdg2_h6_f2_s45_attention_lstm,final_fit,0,,51584,94bdd63d1e86f2fe448ce637d43b9cee1197292aced4becee4af6646173530f1,,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",45,7.0,src.attention_lstm.AttentionLSTM,50.439076200011186,673841152,673910784,725512192,725561344,69632,1032192000,4829540352,0.05,49.5625
