model,unit,phase,candidate_id,inner_fold,n_train,train_row_id_hash,validation_row_id_hash,parameters,seed,final_epochs,estimator_class,seconds,baseline_rss_bytes,peak_rss_bytes,baseline_private_bytes,peak_private_bytes,incremental_peak_rss_bytes,lifetime_peak_rss_bytes,min_available_ram_bytes,sample_interval_seconds,process_cpu_seconds
xgboost,rico_h60_f2_s45_xgboost,tuning,0,0.0,3140,22588283823f5cf623bcc91aa361fa5d19b88e311ff609821b043a108ad9a688,3ae24d650d1c6c4b4fbe67913cd9aaec655ad61aeb14792f09bbc36a7c8e1c2e,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",45,,xgboost.sklearn.XGBRegressor,0.4640891999879386,426688512,528855040,379961344,547524608,102166528,528855040,5403955200,0.05,0.4375
xgboost,rico_h60_f2_s45_xgboost,tuning,0,1.0,6280,a4c22c28f3d14d68c5ee6227a596d95aec2abeebf95ff53d998f6f5cfe2929fa,c8ca90bbb79db289670910140b103bad17eb2f5fff302bc4c08a14067628ac7a,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",45,,xgboost.sklearn.XGBRegressor,0.48865750001277775,528949248,532320256,547491840,552251392,3371008,532320256,5385076736,0.05,0.46875
xgboost,rico_h60_f2_s45_xgboost,tuning,1,0.0,3140,22588283823f5cf623bcc91aa361fa5d19b88e311ff609821b043a108ad9a688,3ae24d650d1c6c4b4fbe67913cd9aaec655ad61aeb14792f09bbc36a7c8e1c2e,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",45,,xgboost.sklearn.XGBRegressor,0.6128822000027867,530669568,532733952,550588416,552665088,2064384,535306240,5391155200,0.05,0.609375
xgboost,rico_h60_f2_s45_xgboost,tuning,1,1.0,6280,a4c22c28f3d14d68c5ee6227a596d95aec2abeebf95ff53d998f6f5cfe2929fa,c8ca90bbb79db289670910140b103bad17eb2f5fff302bc4c08a14067628ac7a,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",45,,xgboost.sklearn.XGBRegressor,0.8051869000046281,532504576,536530944,550592512,555343872,4026368,537567232,5381414912,0.05,0.796875
xgboost,rico_h60_f2_s45_xgboost,final_fit,0,,9577,b55b01650f54022e47250d3d5d1c109365d4c2a13ac32cf20d2f6a5d68617df3,,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",45,,xgboost.sklearn.XGBRegressor,0.6764319999929285,532860928,537571328,551632896,555675648,4710400,537571328,5401239552,0.05,0.6875
attention_lstm,rico_h60_f2_s45_attention_lstm,tuning,0,0.0,3140,22588283823f5cf623bcc91aa361fa5d19b88e311ff609821b043a108ad9a688,3ae24d650d1c6c4b4fbe67913cd9aaec655ad61aeb14792f09bbc36a7c8e1c2e,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",45,,src.attention_lstm.AttentionLSTM,6.228007799989427,537071616,627113984,555110400,662339584,90042368,627113984,5303656448,0.05,5.796875
attention_lstm,rico_h60_f2_s45_attention_lstm,tuning,0,1.0,6280,a4c22c28f3d14d68c5ee6227a596d95aec2abeebf95ff53d998f6f5cfe2929fa,c8ca90bbb79db289670910140b103bad17eb2f5fff302bc4c08a14067628ac7a,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",45,,src.attention_lstm.AttentionLSTM,14.253888199993526,623927296,639676416,658087936,673943552,15749120,641945600,5260079104,0.05,13.734375
attention_lstm,rico_h60_f2_s45_attention_lstm,tuning,1,0.0,3140,22588283823f5cf623bcc91aa361fa5d19b88e311ff609821b043a108ad9a688,3ae24d650d1c6c4b4fbe67913cd9aaec655ad61aeb14792f09bbc36a7c8e1c2e,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",45,,src.attention_lstm.AttentionLSTM,5.971946699995897,622886912,635760640,661291008,671252480,12873728,641945600,5282398208,0.05,5.953125
attention_lstm,rico_h60_f2_s45_attention_lstm,tuning,1,1.0,6280,a4c22c28f3d14d68c5ee6227a596d95aec2abeebf95ff53d998f6f5cfe2929fa,c8ca90bbb79db289670910140b103bad17eb2f5fff302bc4c08a14067628ac7a,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",45,,src.attention_lstm.AttentionLSTM,21.263253500001156,631242752,639987712,665948160,675233792,8744960,641945600,5286227968,0.05,20.921875
attention_lstm,rico_h60_f2_s45_attention_lstm,final_fit,0,,9577,b55b01650f54022e47250d3d5d1c109365d4c2a13ac32cf20d2f6a5d68617df3,,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",45,6.0,src.attention_lstm.AttentionLSTM,8.54271449999942,639578112,639598592,674111488,674160640,20480,641945600,5284978688,0.05,8.4375
