model,nominal_level,n_calibration,n_evaluation,rank,q,coverage,mpiw,winkler,negative_lower_bounds,verified
persistence,0.9,3297,6437,2969,1.8000000000000007,0.924188286468852,3.6000000000000014,5.100388379679974,0,True
persistence,0.95,3297,6437,3134,2.5,0.9608513282585055,5.0,6.397545440422556,0,True
xgboost,0.9,3297,6437,2969,1.2505649566650376,0.6355445083113251,2.5011299133300753,10.914020881101704,0,True
xgboost,0.95,3297,6437,3134,2.372380065917966,0.8671741494485009,4.744760131835932,11.104122712883647,0,True
attention_lstm,0.9,3297,6437,2969,1.0482753753662095,0.13235979493552896,2.096550750732419,44.394892202854116,0,True
attention_lstm,0.95,3297,6437,3134,1.2007308959960952,0.1402827404070219,2.4014617919921903,81.73225626937335,0,True
