dataset,horizon,outer_fold,model_seed,model,evidence_status,estimator_class,mae,rmse,n_fit,n_calibration,n_evaluation,selected_candidate,final_epochs,tuning_seconds,final_fit_seconds,calibration_seconds,inference_seconds,inference_batch_size,inference_rows_per_second,baseline_rss_bytes,peak_rss_bytes,peak_private_bytes,process_cpu_seconds,learned_tuning_fits,learned_final_fits,negative_predictions,status
rico,15,0,42,persistence,matched_forecasting005,src.pilot_forecasters.Persistence,0.31010822012433803,0.5257189194087168,24846,8282,8686,0,,0.0,0.00030089999199844897,0.0033730999857652932,0.0026750999968498945,256,3246981.4250788135,436248576,436584448,392556544,0.0,0,0,0,complete
rico,15,0,42,xgboost,matched_forecasting005,xgboost.sklearn.XGBRegressor,0.2174735981446928,0.3016103037108708,24846,8282,8686,1,,4.195975100010401,1.4451629999966826,0.10394639999140054,0.1064808999944944,256,81573.31503066851,435576832,564125696,582615040,5.21875,4,1,0,complete
rico,15,0,42,attention_lstm,matched_forecasting005,src.attention_lstm.AttentionLSTM,0.4377178195652094,0.5776303774939608,24846,8282,8686,1,18.0,112.54512520000571,48.87534690002212,0.24565630001598038,0.2602721000148449,256,33372.766422158136,543125504,642756608,676446208,159.546875,4,1,0,complete
