model,unit,phase,candidate_id,inner_fold,n_train,train_row_id_hash,validation_row_id_hash,parameters,seed,final_epochs,estimator_class,seconds,baseline_rss_bytes,peak_rss_bytes,baseline_private_bytes,peak_private_bytes,incremental_peak_rss_bytes,lifetime_peak_rss_bytes,min_available_ram_bytes,sample_interval_seconds,process_cpu_seconds
xgboost,pleia_h6_f2_s46_xgboost,tuning,0,0.0,4944,bbdb67836016cd321bc4034204ba1fbee44cc0ed367c6df732737d0ae34fb25b,d0148356d1059b6d860915c341aa4d49738e7333beea12b06c81c2d6db2efed5,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",46,,xgboost.sklearn.XGBRegressor,0.48870899999747053,390311936,496885760,346320896,519344128,106573824,1241993216,4796006400,0.05,0.46875
xgboost,pleia_h6_f2_s46_xgboost,tuning,0,1.0,9888,808625e98a9827f0b336a33a1d4df778e10b653971e176b745ab026b955b2088,6a65c1b05e74d0a66db9f9ecd008e0b6a503b43d0c28174b5595f0d87b9c5628,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",46,,xgboost.sklearn.XGBRegressor,0.4997719000093639,497041408,500027392,519311360,522293248,2985984,1241993216,4801212416,0.05,0.5
xgboost,pleia_h6_f2_s46_xgboost,tuning,1,0.0,4944,bbdb67836016cd321bc4034204ba1fbee44cc0ed367c6df732737d0ae34fb25b,d0148356d1059b6d860915c341aa4d49738e7333beea12b06c81c2d6db2efed5,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",46,,xgboost.sklearn.XGBRegressor,0.5589242999994894,498094080,501407744,520343552,523952128,3313664,1241993216,4797374464,0.05,0.546875
xgboost,pleia_h6_f2_s46_xgboost,tuning,1,1.0,9888,808625e98a9827f0b336a33a1d4df778e10b653971e176b745ab026b955b2088,6a65c1b05e74d0a66db9f9ecd008e0b6a503b43d0c28174b5595f0d87b9c5628,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",46,,xgboost.sklearn.XGBRegressor,0.7701856999919983,501436416,504950784,523902976,527204352,3514368,1241993216,4790644736,0.05,0.765625
xgboost,pleia_h6_f2_s46_xgboost,final_fit,0,,14850,6a1d8d5428c47d27c6ee1d60ccc5becfe360e89276cc4e3214aa77dfa56a2f9f,,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",46,,xgboost.sklearn.XGBRegressor,0.7078313000092749,501645312,505937920,523902976,528240640,4292608,1241993216,4783058944,0.05,0.6875
attention_lstm,pleia_h6_f2_s46_attention_lstm,tuning,0,0.0,4944,bbdb67836016cd321bc4034204ba1fbee44cc0ed367c6df732737d0ae34fb25b,d0148356d1059b6d860915c341aa4d49738e7333beea12b06c81c2d6db2efed5,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",46,,src.attention_lstm.AttentionLSTM,16.98441369998909,499281920,620658688,522760192,656625664,121376768,1241993216,4680146944,0.05,16.71875
attention_lstm,pleia_h6_f2_s46_attention_lstm,tuning,0,1.0,9888,808625e98a9827f0b336a33a1d4df778e10b653971e176b745ab026b955b2088,6a65c1b05e74d0a66db9f9ecd008e0b6a503b43d0c28174b5595f0d87b9c5628,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",46,,src.attention_lstm.AttentionLSTM,18.692321499998798,611082240,633942016,651980800,670388224,22859776,1241993216,4613050368,0.05,18.40625
attention_lstm,pleia_h6_f2_s46_attention_lstm,tuning,1,0.0,4944,bbdb67836016cd321bc4034204ba1fbee44cc0ed367c6df732737d0ae34fb25b,d0148356d1059b6d860915c341aa4d49738e7333beea12b06c81c2d6db2efed5,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",46,,src.attention_lstm.AttentionLSTM,16.013363200007007,604590080,626413568,632119296,663314432,21823488,1241993216,4622626816,0.05,15.78125
attention_lstm,pleia_h6_f2_s46_attention_lstm,tuning,1,1.0,9888,808625e98a9827f0b336a33a1d4df778e10b653971e176b745ab026b955b2088,6a65c1b05e74d0a66db9f9ecd008e0b6a503b43d0c28174b5595f0d87b9c5628,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",46,,src.attention_lstm.AttentionLSTM,23.38352419999137,596209664,633872384,622292992,669868032,37662720,1241993216,4378288128,0.05,22.828125
attention_lstm,pleia_h6_f2_s46_attention_lstm,final_fit,0,,14850,6a1d8d5428c47d27c6ee1d60ccc5becfe360e89276cc4e3214aa77dfa56a2f9f,,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",46,10.0,src.attention_lstm.AttentionLSTM,20.806844100006856,613670912,624492544,654594048,662519808,10821632,1241993216,4345884672,0.05,20.375
