dataset,horizon,outer_fold,model_seed,model,evidence_status,estimator_class,mae,rmse,n_fit,n_calibration,n_evaluation,selected_candidate,final_epochs,tuning_seconds,final_fit_seconds,calibration_seconds,inference_seconds,inference_batch_size,inference_rows_per_second,baseline_rss_bytes,peak_rss_bytes,peak_private_bytes,process_cpu_seconds,learned_tuning_fits,learned_final_fits,negative_predictions,status
rico,5,2,44,persistence,matched_forecasting005,src.pilot_forecasters.Persistence,0.07447077772664519,0.12451008457023498,12932,4452,8692,0,,0.0,0.0004422999918460846,0.003453600002103485,0.004591800010530278,256,1892939.5836201098,436404224,436518912,391495680,0.015625,0,0,0,complete
rico,5,2,44,xgboost,matched_forecasting005,xgboost.sklearn.XGBRegressor,0.2889231949537183,0.44265922729432006,12932,4452,8692,1,,3.344610799991642,1.2744161000009626,0.0877191000035964,0.15365279999969061,256,56569.096040016855,442572800,554311680,572211200,4.671875,4,1,0,complete
rico,5,2,44,attention_lstm,matched_forecasting005,src.attention_lstm.AttentionLSTM,2.7520012263926943,2.9923127390267306,12932,4452,8692,0,18.0,86.84323980000045,34.284020900013275,0.19246839999686927,0.37537809999776073,256,23155.319929563953,542560256,651649024,684834816,119.59375,4,1,0,complete
