dataset,outer_fold,model_seed,horizon,level,method,support,n,coverage,signed_coverage_deviation,absolute_coverage_deviation,mpiw,winkler,mae,rmse,sum_absolute_error,sum_squared_error,sum_width,sum_winkler,covered_count,available_count,unavailable_count,raw_crossed,status,provenance,run
bdg2,2,43,1,0.95,dscp,native,34590,0.9457068516912402,-0.0042931483087597,0.0042931483087597,115.26204637898358,202.8427793390705,17.757091956644476,34.95374732587911,614217.8107803324,42260832.39887925,3986914.184249042,7016331.737338448,32712,34590,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/bdg2_f2_s43_v2
bdg2,2,43,3,0.9,quantile_uncalibrated,native,34640,0.8143187066974595,-0.0856812933025404,0.0856812933025404,98.56735162473343,175.227269822192,26.08522524561147,54.22059477059794,903592.2025079812,101837197.16168888,3414373.060280767,6069872.626640731,28208,34640,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/bdg2_f2_s43_v2
bdg2,2,43,3,0.9,cqr,native,34640,0.86864896073903,-0.03135103926097,0.03135103926097,105.06589337937196,172.85372935772074,26.08522524561147,54.22059477059794,903592.2025079812,101837197.16168888,3639482.546661445,5987653.184951446,30090,34640,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/bdg2_f2_s43_v2
bdg2,2,43,3,0.9,recentred_enbpi_static,native,34640,0.9032909930715936,0.0032909930715935,0.0032909930715935,152.76510266113291,273.8905035635511,32.16427927918591,56.33919745334923,1114170.634231,109951003.07797404,5291783.156181644,9487567.04344141,31290,34640,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/bdg2_f2_s43_v2
bdg2,2,43,3,0.9,recentred_enbpi_updated,native,34640,0.9055138568129332,0.005513856812933,0.005513856812933,131.89060476027714,197.141999434642,32.16427927918591,56.33919745334923,1114170.634231,109951003.07797404,4568690.548896,6828998.860415999,31367,34640,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/bdg2_f2_s43_v2
bdg2,2,43,3,0.9,dscp,native,34590,0.8909511419485401,-0.0090488580514599,0.0090488580514599,124.62118675225707,238.50063360826869,28.576279177826148,54.14189483023917,988453.4967610064,101395215.7952222,4310646.849760572,8249736.916510014,30818,34590,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/bdg2_f2_s43_v2
bdg2,2,43,3,0.95,quantile_uncalibrated,native,34640,0.8696304849884526,-0.0803695150115473,0.0803695150115473,121.29374747991606,223.2486086569141,26.08522524561147,54.22059477059794,903592.2025079812,101837197.16168888,4201615.412704293,7733331.803875504,30124,34640,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/bdg2_f2_s43_v2
bdg2,2,43,3,0.95,cqr,native,34640,0.9537240184757506,0.0037240184757506,0.0037240184757506,139.4554532430735,216.6097090379917,26.08522524561147,54.22059477059794,903592.2025079812,101837197.16168888,4830736.900340065,7503360.321076033,33037,34640,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/bdg2_f2_s43_v2
bdg2,2,43,3,0.95,recentred_enbpi_static,native,34640,0.9473729792147806,-0.0026270207852193,0.0026270207852193,215.8742163085937,368.9083872846148,32.16427927918591,56.33919745334923,1114170.634231,109951003.07797404,7477882.852929686,12778986.535539055,32817,34640,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/bdg2_f2_s43_v2
bdg2,2,43,3,0.95,recentred_enbpi_updated,native,34640,0.9522806004618938,0.0022806004618938,0.0022806004618938,173.6246163834873,245.880877732217,32.16427927918591,56.33919745334923,1114170.634231,109951003.07797404,6014356.711524,8517313.604643997,32987,34640,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/bdg2_f2_s43_v2
bdg2,2,43,3,0.95,dscp,native,34590,0.9462561433940444,-0.0037438566059554,0.0037438566059554,184.7496323474639,319.59901556733075,28.576279177826148,54.14189483023917,988453.4967610064,101395215.7952222,6390489.782898776,11054929.948473971,32731,34590,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/bdg2_f2_s43_v2
bdg2,2,43,6,0.9,quantile_uncalibrated,native,34640,0.8028579676674364,-0.0971420323325635,0.0971420323325635,114.88319854691952,213.76875353023976,31.966492317845105,68.8750701472714,1107319.2938901545,164324375.96909952,3979553.997665292,7404949.622287505,27811,34640,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/bdg2_f2_s43_v2
bdg2,2,43,6,0.9,cqr,native,34640,0.8711027713625866,-0.0288972286374133,0.0288972286374133,125.8118579079836,209.56932145413683,31.966492317845105,68.8750701472714,1107319.2938901545,164324375.96909952,4358122.757932552,7259481.2951713,30175,34640,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/bdg2_f2_s43_v2
bdg2,2,43,6,0.9,recentred_enbpi_static,native,34640,0.903406466512702,0.003406466512702,0.003406466512702,184.0968945821126,332.15508308864355,37.91339234413972,69.30085557641277,1313319.910801,166362361.3366945,6377116.428324381,11505852.078190614,31294,34640,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/bdg2_f2_s43_v2
bdg2,2,43,6,0.9,recentred_enbpi_updated,native,34640,0.898729792147806,-0.001270207852194,0.001270207852194,157.90485248651848,238.88021251365475,37.91339234413972,69.30085557641277,1313319.910801,166362361.3366945,5469824.090133,8274810.561473001,31132,34640,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/bdg2_f2_s43_v2
bdg2,2,43,6,0.9,dscp,native,34590,0.8887828852269442,-0.0112171147730558,0.0112171147730558,145.8295111194406,292.051864561692,34.239374022473804,66.89373385821686,1184339.9474373688,154782350.66419566,5044242.789621451,10102073.995188927,30743,34590,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/bdg2_f2_s43_v2
bdg2,2,43,6,0.95,quantile_uncalibrated,native,34640,0.8686778290993071,-0.0813221709006928,0.0813221709006928,145.61138506318386,278.5011718132151,31.966492317845105,68.8750701472714,1107319.2938901545,164324375.96909952,5043978.378588689,9647280.59160977,30091,34640,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/bdg2_f2_s43_v2
bdg2,2,43,6,0.95,cqr,native,34640,0.9560046189376444,0.0060046189376443,0.0060046189376443,172.44119333512768,272.2531412362851,31.966492317845105,68.8750701472714,1107319.2938901545,164324375.96909952,5973362.937128823,9430848.812424917,33116,34640,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/bdg2_f2_s43_v2
bdg2,2,43,6,0.95,recentred_enbpi_static,native,34640,0.9469110854503464,-0.0030889145496535,0.0030889145496535,264.13287910156254,448.5422523794759,37.91339234413972,69.30085557641277,1313319.910801,166362361.3366945,9149562.932078129,15537503.622425044,32801,34640,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/bdg2_f2_s43_v2
bdg2,2,43,6,0.95,recentred_enbpi_updated,native,34640,0.94939376443418,-0.0006062355658198,0.0006062355658198,209.09243683825056,297.943395931784,37.91339234413972,69.30085557641277,1313319.910801,166362361.3366945,7242962.012077,10320759.235076996,32887,34640,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/bdg2_f2_s43_v2
bdg2,2,43,6,0.95,dscp,native,34590,0.9472679965307892,-0.0027320034692107,0.0027320034692107,223.03242131966547,397.7215804150168,34.239374022473804,66.89373385821686,1184339.9474373688,154782350.66419566,7714691.453447228,13757189.46655543,32766,34590,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/bdg2_f2_s43_v2
bdg2,2,44,1,0.9,quantile_uncalibrated,native,34640,0.8265877598152425,-0.0734122401847575,0.0734122401847575,67.12478679765302,122.25375604378476,17.260007537999073,35.7431222117088,597886.6611162879,44255052.007681474,2325202.6146707004,4234870.109356704,28633,34640,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/bdg2_f2_s44_v2
bdg2,2,44,1,0.9,cqr,native,34640,0.8691685912240185,-0.0308314087759815,0.0308314087759815,71.6104099111099,120.62269728449888,17.260007537999073,35.7431222117088,597886.6611162879,44255052.007681474,2480584.5993208466,4178370.233935041,30108,34640,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/bdg2_f2_s44_v2
bdg2,2,44,1,0.9,recentred_enbpi_static,native,34640,0.902338337182448,0.002338337182448,0.002338337182448,102.4970631998698,183.843290632963,23.04803862471132,38.34034174045916,798384.05796,50920169.71741275,3550498.2692434904,6368331.587525838,31257,34640,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/bdg2_f2_s44_v2
bdg2,2,44,1,0.9,recentred_enbpi_updated,native,34640,0.9019919168591224,0.0019919168591223,0.0019919168591223,85.23074872003464,133.6571148707275,23.04803862471132,38.34034174045916,798384.05796,50920169.71741275,2952393.135662,4629882.459122,31245,34640,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/bdg2_f2_s44_v2
bdg2,2,44,1,0.9,dscp,native,34590,0.9001445504481064,0.0001445504481063,0.0001445504481063,82.30979279057645,151.02266361269182,17.665268628610857,34.81310193773191,611041.6418636496,41921421.98116592,2847095.7326260395,5223873.93436301,31136,34590,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/bdg2_f2_s44_v2
bdg2,2,44,1,0.95,quantile_uncalibrated,native,34640,0.8838337182448037,-0.0661662817551962,0.0661662817551962,88.46152909376158,155.5135830143679,17.260007537999073,35.7431222117088,597886.6611162879,44255052.007681474,3064307.367807901,5386990.515617704,30616,34640,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/bdg2_f2_s44_v2
bdg2,2,44,1,0.95,cqr,native,34640,0.9502309468822172,0.0002309468822171,0.0002309468822171,97.9343525638104,152.23797451218817,17.260007537999073,35.7431222117088,597886.6611162879,44255052.007681474,3392445.9728103923,5273523.437102199,32916,34640,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/bdg2_f2_s44_v2
bdg2,2,44,1,0.95,recentred_enbpi_static,native,34640,0.9484411085450346,-0.0015588914549653,0.0015588914549653,146.61733011881506,246.24582192994333,23.04803862471132,38.34034174045916,798384.05796,50920169.71741275,5078824.315315754,8529955.271653237,32854,34640,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/bdg2_f2_s44_v2
bdg2,2,44,1,0.95,recentred_enbpi_updated,native,34640,0.9514145496535796,0.0014145496535796,0.0014145496535796,117.48868110834292,168.73480006561775,23.04803862471132,38.34034174045916,798384.05796,50920169.71741275,4069807.9135929993,5844973.474272999,32957,34640,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/bdg2_f2_s44_v2
bdg2,2,44,1,0.95,dscp,native,34590,0.9460826828563168,-0.0039173171436831,0.0039173171436831,114.61167096836932,201.5928587032039,17.665268628610857,34.81310193773191,611041.6418636496,41921421.98116592,3964417.698795895,6973096.982543822,32725,34590,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/bdg2_f2_s44_v2
bdg2,2,44,3,0.9,quantile_uncalibrated,native,34640,0.8109699769053118,-0.0890300230946882,0.0890300230946882,97.42426737589211,172.67775352373798,26.243325695396077,54.59527862818434,909068.80208852,103249523.69566178,3374776.6219009026,5981557.382062283,28092,34640,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/bdg2_f2_s44_v2
bdg2,2,44,3,0.9,cqr,native,34640,0.8666570438799076,-0.0333429561200924,0.0333429561200924,103.83558442638302,170.23380260126598,26.243325695396077,54.59527862818434,909068.80208852,103249523.69566178,3596864.644529908,5896898.922107853,30021,34640,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/bdg2_f2_s44_v2
bdg2,2,44,3,0.9,recentred_enbpi_static,native,34640,0.9101039260969976,0.0101039260969976,0.0101039260969976,159.590073038737,272.7436008623389,32.1738473908776,56.14478720727583,1114502.07362,109193494.20226184,5528200.130061849,9447838.33387142,31526,34640,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/bdg2_f2_s44_v2
bdg2,2,44,3,0.9,recentred_enbpi_updated,native,34640,0.9050519630484988,0.0050519630484988,0.0050519630484988,131.9192187478926,196.92355201405888,32.1738473908776,56.14478720727583,1114502.07362,109193494.20226184,4569681.737427,6821431.841767,31351,34640,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/bdg2_f2_s44_v2
bdg2,2,44,3,0.9,dscp,native,34590,0.8923099161607401,-0.0076900838392599,0.0076900838392599,125.3231650671042,238.61392855523977,28.631814022624457,54.35404841623409,990374.44704258,102191401.61571512,4334928.279671134,8253655.788725743,30865,34590,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/bdg2_f2_s44_v2
bdg2,2,44,3,0.95,quantile_uncalibrated,native,34640,0.8716512702078522,-0.0783487297921478,0.0783487297921478,122.94145669383542,222.27748959743985,26.243325695396077,54.59527862818434,909068.80208852,103249523.69566178,4258692.059874459,7699692.239655317,30194,34640,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/bdg2_f2_s44_v2
bdg2,2,44,3,0.95,cqr,native,34640,0.951934180138568,0.0019341801385681,0.0019341801385681,138.13988005478748,216.62871200590612,26.243325695396077,54.59527862818434,909068.80208852,103249523.69566178,4785165.445097839,7504018.583884589,32975,34640,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/bdg2_f2_s44_v2
bdg2,2,44,3,0.95,recentred_enbpi_static,native,34640,0.9515877598152424,0.0015877598152425,0.0015877598152425,225.1550362548828,366.9024986439481,32.1738473908776,56.14478720727583,1114502.07362,109193494.20226184,7799370.455869141,12709502.55302636,32963,34640,0,0,complete,accepted_prior,smart_building_conformal/outputs/matched_intervals005/bdg2_f2_s44_v2
