model,nominal_level,n_calibration,n_evaluation,rank,q,coverage,mpiw,winkler,negative_lower_bounds,verified
persistence,0.9,17350,34640,15616,203.15599999999995,0.8975461893764434,406.3119999999999,580.2719217667436,15085,True
persistence,0.95,17350,34640,16484,249.0,0.9442263279445727,498.0,703.0353413394918,16398,True
xgboost,0.9,17350,34640,15616,88.59429931640625,0.9086605080831409,177.1885986328125,322.91227723374925,12323,True
xgboost,0.95,17350,34640,16484,124.37551269531252,0.9498267898383372,248.75102539062496,442.884291132395,13008,True
attention_lstm,0.9,17350,34640,15616,98.71272534179687,0.9052540415704388,197.42545068359368,372.3769810695304,12453,True
attention_lstm,0.95,17350,34640,16484,138.17129516601562,0.9491628175519631,276.34259033203125,516.1837195494899,13192,True
