model,phase,nested,seconds,baseline_rss_bytes,peak_rss_bytes,baseline_private_bytes,peak_private_bytes,incremental_peak_rss_bytes,lifetime_peak_rss_bytes,min_available_ram_bytes,sample_interval_seconds,process_cpu_seconds
persistence,artifact_reload_and_predict_verification,False,0.08730980000109412,427024384,427102208,379461632,379510784,77824,471793664,4540272640,0.05,0.09375
persistence,tuning,False,0.0007389999955194071,424525824,424587264,378028032,378097664,61440,472027136,4479148032,0.05,0.0
persistence,final_fit,False,0.0004616999940481037,424587264,424587264,378097664,378097664,0,472027136,4479148032,0.05,0.015625
persistence,calibration,False,0.002090300011332147,424587264,424693760,378097664,378097664,106496,472027136,4479098880,0.05,0.0
persistence,inference,False,0.003089599995291792,424693760,425213952,378097664,378630144,520192,472027136,4479098880,0.05,0.0
persistence,artifact_serialization,False,0.0007063999946694821,425197568,425218048,378597376,378630144,20480,472027136,4479266816,0.05,0.0
xgboost,artifact_reload_and_predict_verification,False,0.6020024000026751,427917312,528867328,380514304,548147200,100950016,528867328,4437516288,0.05,0.59375
xgboost,tuning,False,2.916719499989995,429756416,538808320,382246912,554618880,109051904,539832320,4357636096,0.05,2.84375
xgboost,final_fit,False,0.6289911000058055,535126016,539643904,550895616,555433984,4517888,539832320,4358971392,0.05,0.625
xgboost,calibration,False,0.05241059999389108,535687168,535687168,551448576,551448576,0,539832320,4363386880,0.05,0.046875
xgboost,inference,False,0.1040074999909848,535687168,535691264,551448576,551464960,4096,539832320,4363452416,0.05,0.109375
xgboost,artifact_serialization,False,0.0044646000023931265,535674880,535719936,551415808,551448576,45056,539832320,4368601088,0.05,0.0
attention_lstm,artifact_reload_and_predict_verification,False,0.5598521000065375,530800640,550903808,549900288,579440640,20103168,552050688,4410040320,0.05,0.5625
attention_lstm,tuning,False,50.5015138000017,537796608,641368064,553492480,674009088,103571456,641396736,4257173504,0.05,49.328125
attention_lstm,final_fit,False,12.282222800000454,638791680,639275008,671801344,671866880,483328,641544192,4302540800,0.05,12.21875
attention_lstm,calibration,False,0.14482180000049993,635187200,637030400,667729920,669847552,1843200,641544192,4331544576,0.05,0.140625
attention_lstm,inference,False,0.26875980000477284,637026304,637513728,669831168,670986240,487424,641544192,4330840064,0.05,0.265625
attention_lstm,artifact_serialization,False,0.004779299997608177,638210048,638758912,670793728,671244288,548864,641544192,4330569728,0.05,0.015625
