group_id,status,pre_coverage,window_steps,recovery_minutes,recovery_censored,followup_minutes,role,candidate_id,catalogue_seed
Moose_education_Ricardo,observed,1.0,2,120.0,False,540.0,inner0_selection,c0013_a21278d4e492,46
Mouse_health_Estela,observed,0.9459459459459459,21,1260.0,False,5040.0,inner0_selection,c0013_a21278d4e492,46
Mouse_health_Justin,observed,0.8591549295774648,6,360.0,False,1440.0,inner0_selection,c0013_a21278d4e492,46
Eagle_assembly_Benny,observed,1.0,2,120.0,False,540.0,inner0_selection,c0014_54a0e1ef5720,42
Eagle_assembly_Ian,observed,0.875,10,600.0,False,2460.0,inner0_selection,c0014_54a0e1ef5720,42
Fox_education_Henrietta,observed,1.0,12,720.0,False,3000.0,inner0_selection,c0014_54a0e1ef5720,42
Hog_assembly_Colette,right_censored,0.7368421052631579,5,,True,1260.0,inner0_selection,c0014_54a0e1ef5720,42
Hog_assembly_Dona,observed,0.9830508474576272,9,540.0,False,2220.0,inner0_selection,c0014_54a0e1ef5720,42
Lamb_assembly_Bertie,observed,0.8461538461538461,7,600.0,False,1860.0,inner0_selection,c0014_54a0e1ef5720,42
Lamb_assembly_Cesar,observed,1.0,4,240.0,False,960.0,inner0_selection,c0014_54a0e1ef5720,42
Moose_education_Ricardo,observed,1.0,2,120.0,False,480.0,inner0_selection,c0014_54a0e1ef5720,42
Mouse_health_Estela,observed,1.0,1,60.0,False,300.0,inner0_selection,c0014_54a0e1ef5720,42
Mouse_health_Justin,right_censored,0.6666666666666666,24,,True,8520.0,inner0_selection,c0014_54a0e1ef5720,42
Eagle_assembly_Benny,observed,1.0,5,300.0,False,1200.0,inner0_selection,c0014_54a0e1ef5720,43
Eagle_assembly_Ian,observed,0.8990825688073395,22,1320.0,False,5400.0,inner0_selection,c0014_54a0e1ef5720,43
Fox_education_Henrietta,observed,1.0,24,1440.0,False,6660.0,inner0_selection,c0014_54a0e1ef5720,43
Hog_assembly_Colette,right_censored,0.6896551724137931,22,,True,5400.0,inner0_selection,c0014_54a0e1ef5720,43
Hog_assembly_Dona,observed,1.0,24,2580.0,False,7200.0,inner0_selection,c0014_54a0e1ef5720,43
Lamb_assembly_Bertie,right_censored,0.6792452830188679,19,,True,4740.0,inner0_selection,c0014_54a0e1ef5720,43
Lamb_assembly_Cesar,observed,1.0,1,60.0,False,180.0,inner0_selection,c0014_54a0e1ef5720,43
Moose_education_Ricardo,observed,1.0,15,900.0,False,3780.0,inner0_selection,c0014_54a0e1ef5720,43
Mouse_health_Estela,observed,1.0,5,360.0,False,1320.0,inner0_selection,c0014_54a0e1ef5720,43
Mouse_health_Justin,right_censored,0.5294117647058824,24,,True,6780.0,inner0_selection,c0014_54a0e1ef5720,43
Eagle_assembly_Benny,observed,1.0,2,120.0,False,540.0,inner0_selection,c0014_54a0e1ef5720,44
Eagle_assembly_Ian,right_censored,0.8823529411764706,2,,True,600.0,inner0_selection,c0014_54a0e1ef5720,44
Fox_education_Henrietta,observed,1.0,17,1020.0,False,4140.0,inner0_selection,c0014_54a0e1ef5720,44
Hog_assembly_Colette,observed,0.7934782608695652,9,600.0,False,2220.0,inner0_selection,c0014_54a0e1ef5720,44
Hog_assembly_Dona,observed,1.0,17,1020.0,False,4140.0,inner0_selection,c0014_54a0e1ef5720,44
Lamb_assembly_Bertie,right_censored,0.6862745098039216,24,,True,7140.0,inner0_selection,c0014_54a0e1ef5720,44
Lamb_assembly_Cesar,observed,1.0,13,780.0,False,3120.0,inner0_selection,c0014_54a0e1ef5720,44
Moose_education_Ricardo,observed,1.0,22,1320.0,False,5280.0,inner0_selection,c0014_54a0e1ef5720,44
Mouse_health_Estela,observed,0.9464285714285714,24,1440.0,False,6960.0,inner0_selection,c0014_54a0e1ef5720,44
Mouse_health_Justin,right_censored,0.7567567567567568,14,,True,3420.0,inner0_selection,c0014_54a0e1ef5720,44
Eagle_assembly_Benny,observed,1.0,24,1440.0,False,5880.0,inner0_selection,c0014_54a0e1ef5720,45
Eagle_assembly_Ian,observed,0.8888888888888888,23,1380.0,False,5580.0,inner0_selection,c0014_54a0e1ef5720,45
Fox_education_Henrietta,observed,1.0,3,180.0,False,720.0,inner0_selection,c0014_54a0e1ef5720,45
Hog_assembly_Colette,observed,0.8181818181818182,16,2280.0,False,3900.0,inner0_selection,c0014_54a0e1ef5720,45
Hog_assembly_Dona,observed,1.0,8,480.0,False,1980.0,inner0_selection,c0014_54a0e1ef5720,45
Lamb_assembly_Bertie,right_censored,0.7333333333333333,16,,True,4020.0,inner0_selection,c0014_54a0e1ef5720,45
Lamb_assembly_Cesar,observed,1.0,8,480.0,False,1920.0,inner0_selection,c0014_54a0e1ef5720,45
Moose_education_Ricardo,observed,1.0,5,300.0,False,1260.0,inner0_selection,c0014_54a0e1ef5720,45
Mouse_health_Estela,observed,1.0,20,1260.0,False,4980.0,inner0_selection,c0014_54a0e1ef5720,45
Mouse_health_Justin,right_censored,0.8571428571428571,7,,True,1800.0,inner0_selection,c0014_54a0e1ef5720,45
Eagle_assembly_Benny,observed,1.0,5,300.0,False,1260.0,inner0_selection,c0014_54a0e1ef5720,46
Eagle_assembly_Ian,observed,0.8921568627450981,19,1140.0,False,4680.0,inner0_selection,c0014_54a0e1ef5720,46
Fox_education_Henrietta,observed,1.0,14,840.0,False,3360.0,inner0_selection,c0014_54a0e1ef5720,46
Hog_assembly_Colette,right_censored,0.7321428571428571,24,,True,8580.0,inner0_selection,c0014_54a0e1ef5720,46
Hog_assembly_Dona,observed,0.9807692307692307,3,180.0,False,840.0,inner0_selection,c0014_54a0e1ef5720,46
Lamb_assembly_Bertie,observed,0.7142857142857143,3,180.0,False,720.0,inner0_selection,c0014_54a0e1ef5720,46
Lamb_assembly_Cesar,observed,1.0,3,180.0,False,900.0,inner0_selection,c0014_54a0e1ef5720,46
Moose_education_Ricardo,observed,1.0,2,120.0,False,540.0,inner0_selection,c0014_54a0e1ef5720,46
Mouse_health_Estela,observed,0.9459459459459459,21,1260.0,False,5040.0,inner0_selection,c0014_54a0e1ef5720,46
Mouse_health_Justin,observed,0.8591549295774648,6,360.0,False,1440.0,inner0_selection,c0014_54a0e1ef5720,46
Eagle_assembly_Benny,observed,0.9583333333333334,2,120.0,False,540.0,inner0_selection,c0024_ba16b82adffd,42
Eagle_assembly_Ian,observed,0.875,10,600.0,False,2460.0,inner0_selection,c0024_ba16b82adffd,42
Fox_education_Henrietta,right_censored,0.7878787878787878,12,,True,3000.0,inner0_selection,c0024_ba16b82adffd,42
Hog_assembly_Colette,observed,0.9824561403508771,5,420.0,False,1260.0,inner0_selection,c0024_ba16b82adffd,42
Hog_assembly_Dona,observed,0.9322033898305084,9,1020.0,False,2220.0,inner0_selection,c0024_ba16b82adffd,42
Lamb_assembly_Bertie,observed,0.8461538461538461,7,600.0,False,1860.0,inner0_selection,c0024_ba16b82adffd,42
Lamb_assembly_Cesar,right_censored,0.9289340101522843,4,,True,960.0,inner0_selection,c0024_ba16b82adffd,42
Moose_education_Ricardo,observed,1.0,2,120.0,False,480.0,inner0_selection,c0024_ba16b82adffd,42
Mouse_health_Estela,observed,1.0,1,60.0,False,300.0,inner0_selection,c0024_ba16b82adffd,42
Mouse_health_Justin,observed,1.0,24,1440.0,False,8520.0,inner0_selection,c0024_ba16b82adffd,42
Eagle_assembly_Benny,observed,0.9504950495049505,5,300.0,False,1200.0,inner0_selection,c0024_ba16b82adffd,43
Eagle_assembly_Ian,observed,0.9541284403669725,22,1320.0,False,5400.0,inner0_selection,c0024_ba16b82adffd,43
Fox_education_Henrietta,right_censored,0.25,24,,True,6660.0,inner0_selection,c0024_ba16b82adffd,43
Hog_assembly_Colette,observed,0.9655172413793104,22,1320.0,False,5400.0,inner0_selection,c0024_ba16b82adffd,43
Hog_assembly_Dona,observed,1.0,24,1440.0,False,7200.0,inner0_selection,c0024_ba16b82adffd,43
Lamb_assembly_Bertie,observed,0.8490566037735849,19,3960.0,False,4740.0,inner0_selection,c0024_ba16b82adffd,43
Lamb_assembly_Cesar,right_censored,0.9166666666666666,1,,True,180.0,inner0_selection,c0024_ba16b82adffd,43
Moose_education_Ricardo,observed,1.0,15,900.0,False,3780.0,inner0_selection,c0024_ba16b82adffd,43
Mouse_health_Estela,observed,1.0,5,300.0,False,1320.0,inner0_selection,c0024_ba16b82adffd,43
Mouse_health_Justin,observed,0.8823529411764706,24,2760.0,False,6780.0,inner0_selection,c0024_ba16b82adffd,43
Eagle_assembly_Benny,observed,0.9565217391304348,2,120.0,False,540.0,inner0_selection,c0024_ba16b82adffd,44
Eagle_assembly_Ian,right_censored,0.9411764705882353,2,,True,600.0,inner0_selection,c0024_ba16b82adffd,44
Fox_education_Henrietta,right_censored,0.7962962962962963,17,,True,4140.0,inner0_selection,c0024_ba16b82adffd,44
Hog_assembly_Colette,observed,0.9836956521739131,9,540.0,False,2220.0,inner0_selection,c0024_ba16b82adffd,44
Hog_assembly_Dona,observed,0.9545454545454546,17,1020.0,False,4140.0,inner0_selection,c0024_ba16b82adffd,44
Lamb_assembly_Bertie,observed,0.8627450980392157,24,1920.0,False,7140.0,inner0_selection,c0024_ba16b82adffd,44
Lamb_assembly_Cesar,observed,1.0,13,780.0,False,3120.0,inner0_selection,c0024_ba16b82adffd,44
Moose_education_Ricardo,observed,1.0,22,1320.0,False,5280.0,inner0_selection,c0024_ba16b82adffd,44
Mouse_health_Estela,observed,0.9107142857142857,24,1440.0,False,6960.0,inner0_selection,c0024_ba16b82adffd,44
Mouse_health_Justin,observed,0.9459459459459459,14,840.0,False,3420.0,inner0_selection,c0024_ba16b82adffd,44
Eagle_assembly_Benny,right_censored,0.9411764705882353,24,,True,5880.0,inner0_selection,c0024_ba16b82adffd,45
Eagle_assembly_Ian,right_censored,0.8888888888888888,23,,True,5580.0,inner0_selection,c0024_ba16b82adffd,45
Fox_education_Henrietta,right_censored,0.78125,3,,True,720.0,inner0_selection,c0024_ba16b82adffd,45
Hog_assembly_Colette,observed,1.0,16,960.0,False,3900.0,inner0_selection,c0024_ba16b82adffd,45
Hog_assembly_Dona,observed,1.0,8,480.0,False,1980.0,inner0_selection,c0024_ba16b82adffd,45
Lamb_assembly_Bertie,observed,0.8444444444444444,16,3240.0,False,4020.0,inner0_selection,c0024_ba16b82adffd,45
Lamb_assembly_Cesar,observed,0.96,8,540.0,False,1920.0,inner0_selection,c0024_ba16b82adffd,45
Moose_education_Ricardo,observed,1.0,5,300.0,False,1260.0,inner0_selection,c0024_ba16b82adffd,45
Mouse_health_Estela,observed,1.0,20,1260.0,False,4980.0,inner0_selection,c0024_ba16b82adffd,45
Mouse_health_Justin,observed,1.0,7,420.0,False,1800.0,inner0_selection,c0024_ba16b82adffd,45
Eagle_assembly_Benny,observed,0.9523809523809523,5,300.0,False,1260.0,inner0_selection,c0024_ba16b82adffd,46
Eagle_assembly_Ian,observed,0.9509803921568627,19,1140.0,False,4680.0,inner0_selection,c0024_ba16b82adffd,46
Fox_education_Henrietta,observed,0.8409090909090909,14,2700.0,False,3360.0,inner0_selection,c0024_ba16b82adffd,46
Hog_assembly_Colette,observed,0.9821428571428571,24,1440.0,False,8580.0,inner0_selection,c0024_ba16b82adffd,46
Hog_assembly_Dona,right_censored,0.9423076923076923,3,,True,840.0,inner0_selection,c0024_ba16b82adffd,46
Lamb_assembly_Bertie,observed,0.7142857142857143,3,180.0,False,720.0,inner0_selection,c0024_ba16b82adffd,46
Lamb_assembly_Cesar,observed,1.0,3,180.0,False,900.0,inner0_selection,c0024_ba16b82adffd,46
Moose_education_Ricardo,observed,1.0,2,120.0,False,540.0,inner0_selection,c0024_ba16b82adffd,46
Mouse_health_Estela,observed,0.9459459459459459,21,1260.0,False,5040.0,inner0_selection,c0024_ba16b82adffd,46
Mouse_health_Justin,observed,0.971830985915493,6,420.0,False,1440.0,inner0_selection,c0024_ba16b82adffd,46
Eagle_assembly_Benny,observed,0.9583333333333334,2,120.0,False,540.0,inner0_selection,c0025_63dd1cc1601e,42
Eagle_assembly_Ian,observed,0.875,10,600.0,False,2460.0,inner0_selection,c0025_63dd1cc1601e,42
Fox_education_Henrietta,right_censored,0.7878787878787878,12,,True,3000.0,inner0_selection,c0025_63dd1cc1601e,42
Hog_assembly_Colette,observed,0.9824561403508771,5,420.0,False,1260.0,inner0_selection,c0025_63dd1cc1601e,42
Hog_assembly_Dona,observed,0.9322033898305084,9,1020.0,False,2220.0,inner0_selection,c0025_63dd1cc1601e,42
Lamb_assembly_Bertie,observed,0.8461538461538461,7,600.0,False,1860.0,inner0_selection,c0025_63dd1cc1601e,42
Lamb_assembly_Cesar,right_censored,0.9289340101522843,4,,True,960.0,inner0_selection,c0025_63dd1cc1601e,42
Moose_education_Ricardo,observed,1.0,2,120.0,False,480.0,inner0_selection,c0025_63dd1cc1601e,42
Mouse_health_Estela,observed,1.0,1,60.0,False,300.0,inner0_selection,c0025_63dd1cc1601e,42
Mouse_health_Justin,observed,1.0,24,1440.0,False,8520.0,inner0_selection,c0025_63dd1cc1601e,42
Eagle_assembly_Benny,observed,0.9504950495049505,5,300.0,False,1200.0,inner0_selection,c0025_63dd1cc1601e,43
Eagle_assembly_Ian,observed,0.9541284403669725,22,1320.0,False,5400.0,inner0_selection,c0025_63dd1cc1601e,43
Fox_education_Henrietta,right_censored,0.25,24,,True,6660.0,inner0_selection,c0025_63dd1cc1601e,43
Hog_assembly_Colette,observed,0.9655172413793104,22,1320.0,False,5400.0,inner0_selection,c0025_63dd1cc1601e,43
Hog_assembly_Dona,observed,1.0,24,1440.0,False,7200.0,inner0_selection,c0025_63dd1cc1601e,43
Lamb_assembly_Bertie,observed,0.8490566037735849,19,3960.0,False,4740.0,inner0_selection,c0025_63dd1cc1601e,43
Lamb_assembly_Cesar,right_censored,0.9166666666666666,1,,True,180.0,inner0_selection,c0025_63dd1cc1601e,43
Moose_education_Ricardo,observed,1.0,15,900.0,False,3780.0,inner0_selection,c0025_63dd1cc1601e,43
Mouse_health_Estela,observed,1.0,5,300.0,False,1320.0,inner0_selection,c0025_63dd1cc1601e,43
Mouse_health_Justin,observed,0.8823529411764706,24,2760.0,False,6780.0,inner0_selection,c0025_63dd1cc1601e,43
Eagle_assembly_Benny,observed,0.9565217391304348,2,120.0,False,540.0,inner0_selection,c0025_63dd1cc1601e,44
Eagle_assembly_Ian,right_censored,0.9411764705882353,2,,True,600.0,inner0_selection,c0025_63dd1cc1601e,44
Fox_education_Henrietta,right_censored,0.7962962962962963,17,,True,4140.0,inner0_selection,c0025_63dd1cc1601e,44
Hog_assembly_Colette,observed,0.9836956521739131,9,540.0,False,2220.0,inner0_selection,c0025_63dd1cc1601e,44
Hog_assembly_Dona,observed,0.9545454545454546,17,1020.0,False,4140.0,inner0_selection,c0025_63dd1cc1601e,44
Lamb_assembly_Bertie,observed,0.8627450980392157,24,1920.0,False,7140.0,inner0_selection,c0025_63dd1cc1601e,44
Lamb_assembly_Cesar,observed,1.0,13,780.0,False,3120.0,inner0_selection,c0025_63dd1cc1601e,44
Moose_education_Ricardo,observed,1.0,22,1320.0,False,5280.0,inner0_selection,c0025_63dd1cc1601e,44
Mouse_health_Estela,observed,0.9107142857142857,24,1440.0,False,6960.0,inner0_selection,c0025_63dd1cc1601e,44
Mouse_health_Justin,observed,0.9459459459459459,14,840.0,False,3420.0,inner0_selection,c0025_63dd1cc1601e,44
Eagle_assembly_Benny,right_censored,0.9411764705882353,24,,True,5880.0,inner0_selection,c0025_63dd1cc1601e,45
Eagle_assembly_Ian,right_censored,0.8888888888888888,23,,True,5580.0,inner0_selection,c0025_63dd1cc1601e,45
Fox_education_Henrietta,right_censored,0.78125,3,,True,720.0,inner0_selection,c0025_63dd1cc1601e,45
Hog_assembly_Colette,observed,1.0,16,960.0,False,3900.0,inner0_selection,c0025_63dd1cc1601e,45
Hog_assembly_Dona,observed,1.0,8,480.0,False,1980.0,inner0_selection,c0025_63dd1cc1601e,45
Lamb_assembly_Bertie,observed,0.8444444444444444,16,3240.0,False,4020.0,inner0_selection,c0025_63dd1cc1601e,45
Lamb_assembly_Cesar,observed,0.96,8,540.0,False,1920.0,inner0_selection,c0025_63dd1cc1601e,45
Moose_education_Ricardo,observed,1.0,5,300.0,False,1260.0,inner0_selection,c0025_63dd1cc1601e,45
Mouse_health_Estela,observed,1.0,20,1260.0,False,4980.0,inner0_selection,c0025_63dd1cc1601e,45
Mouse_health_Justin,observed,1.0,7,420.0,False,1800.0,inner0_selection,c0025_63dd1cc1601e,45
Eagle_assembly_Benny,observed,0.9523809523809523,5,300.0,False,1260.0,inner0_selection,c0025_63dd1cc1601e,46
Eagle_assembly_Ian,observed,0.9509803921568627,19,1140.0,False,4680.0,inner0_selection,c0025_63dd1cc1601e,46
Fox_education_Henrietta,observed,0.8409090909090909,14,2700.0,False,3360.0,inner0_selection,c0025_63dd1cc1601e,46
Hog_assembly_Colette,observed,0.9821428571428571,24,1440.0,False,8580.0,inner0_selection,c0025_63dd1cc1601e,46
Hog_assembly_Dona,right_censored,0.9423076923076923,3,,True,840.0,inner0_selection,c0025_63dd1cc1601e,46
Lamb_assembly_Bertie,observed,0.7142857142857143,3,180.0,False,720.0,inner0_selection,c0025_63dd1cc1601e,46
Lamb_assembly_Cesar,observed,1.0,3,180.0,False,900.0,inner0_selection,c0025_63dd1cc1601e,46
Moose_education_Ricardo,observed,1.0,2,120.0,False,540.0,inner0_selection,c0025_63dd1cc1601e,46
Mouse_health_Estela,observed,0.9459459459459459,21,1260.0,False,5040.0,inner0_selection,c0025_63dd1cc1601e,46
Mouse_health_Justin,observed,0.971830985915493,6,420.0,False,1440.0,inner0_selection,c0025_63dd1cc1601e,46
Eagle_assembly_Benny,observed,0.9583333333333334,2,120.0,False,540.0,inner0_selection,c0026_47d9fe7d15ba,42
Eagle_assembly_Ian,observed,0.875,10,600.0,False,2460.0,inner0_selection,c0026_47d9fe7d15ba,42
Fox_education_Henrietta,right_censored,0.7878787878787878,12,,True,3000.0,inner0_selection,c0026_47d9fe7d15ba,42
Hog_assembly_Colette,observed,0.9824561403508771,5,420.0,False,1260.0,inner0_selection,c0026_47d9fe7d15ba,42
Hog_assembly_Dona,observed,0.9322033898305084,9,1020.0,False,2220.0,inner0_selection,c0026_47d9fe7d15ba,42
Lamb_assembly_Bertie,observed,0.8461538461538461,7,600.0,False,1860.0,inner0_selection,c0026_47d9fe7d15ba,42
Lamb_assembly_Cesar,right_censored,0.9289340101522843,4,,True,960.0,inner0_selection,c0026_47d9fe7d15ba,42
Moose_education_Ricardo,observed,1.0,2,120.0,False,480.0,inner0_selection,c0026_47d9fe7d15ba,42
Mouse_health_Estela,observed,1.0,1,60.0,False,300.0,inner0_selection,c0026_47d9fe7d15ba,42
Mouse_health_Justin,observed,1.0,24,1440.0,False,8520.0,inner0_selection,c0026_47d9fe7d15ba,42
Eagle_assembly_Benny,observed,0.9504950495049505,5,300.0,False,1200.0,inner0_selection,c0026_47d9fe7d15ba,43
Eagle_assembly_Ian,observed,0.9541284403669725,22,1320.0,False,5400.0,inner0_selection,c0026_47d9fe7d15ba,43
Fox_education_Henrietta,right_censored,0.25,24,,True,6660.0,inner0_selection,c0026_47d9fe7d15ba,43
Hog_assembly_Colette,observed,0.9655172413793104,22,1320.0,False,5400.0,inner0_selection,c0026_47d9fe7d15ba,43
Hog_assembly_Dona,observed,1.0,24,1440.0,False,7200.0,inner0_selection,c0026_47d9fe7d15ba,43
Lamb_assembly_Bertie,observed,0.8490566037735849,19,3960.0,False,4740.0,inner0_selection,c0026_47d9fe7d15ba,43
Lamb_assembly_Cesar,right_censored,0.9166666666666666,1,,True,180.0,inner0_selection,c0026_47d9fe7d15ba,43
Moose_education_Ricardo,observed,1.0,15,900.0,False,3780.0,inner0_selection,c0026_47d9fe7d15ba,43
Mouse_health_Estela,observed,1.0,5,300.0,False,1320.0,inner0_selection,c0026_47d9fe7d15ba,43
Mouse_health_Justin,observed,0.8823529411764706,24,2760.0,False,6780.0,inner0_selection,c0026_47d9fe7d15ba,43
Eagle_assembly_Benny,observed,0.9565217391304348,2,120.0,False,540.0,inner0_selection,c0026_47d9fe7d15ba,44
Eagle_assembly_Ian,right_censored,0.9411764705882353,2,,True,600.0,inner0_selection,c0026_47d9fe7d15ba,44
Fox_education_Henrietta,right_censored,0.7962962962962963,17,,True,4140.0,inner0_selection,c0026_47d9fe7d15ba,44
Hog_assembly_Colette,observed,0.9836956521739131,9,540.0,False,2220.0,inner0_selection,c0026_47d9fe7d15ba,44
Hog_assembly_Dona,observed,0.9545454545454546,17,1020.0,False,4140.0,inner0_selection,c0026_47d9fe7d15ba,44
Lamb_assembly_Bertie,observed,0.8627450980392157,24,1920.0,False,7140.0,inner0_selection,c0026_47d9fe7d15ba,44
Lamb_assembly_Cesar,observed,1.0,13,780.0,False,3120.0,inner0_selection,c0026_47d9fe7d15ba,44
Moose_education_Ricardo,observed,1.0,22,1320.0,False,5280.0,inner0_selection,c0026_47d9fe7d15ba,44
Mouse_health_Estela,observed,0.9107142857142857,24,1440.0,False,6960.0,inner0_selection,c0026_47d9fe7d15ba,44
Mouse_health_Justin,observed,0.9459459459459459,14,840.0,False,3420.0,inner0_selection,c0026_47d9fe7d15ba,44
Eagle_assembly_Benny,right_censored,0.9411764705882353,24,,True,5880.0,inner0_selection,c0026_47d9fe7d15ba,45
Eagle_assembly_Ian,right_censored,0.8888888888888888,23,,True,5580.0,inner0_selection,c0026_47d9fe7d15ba,45
Fox_education_Henrietta,right_censored,0.78125,3,,True,720.0,inner0_selection,c0026_47d9fe7d15ba,45
Hog_assembly_Colette,observed,1.0,16,960.0,False,3900.0,inner0_selection,c0026_47d9fe7d15ba,45
Hog_assembly_Dona,observed,1.0,8,480.0,False,1980.0,inner0_selection,c0026_47d9fe7d15ba,45
Lamb_assembly_Bertie,observed,0.8444444444444444,16,3240.0,False,4020.0,inner0_selection,c0026_47d9fe7d15ba,45
Lamb_assembly_Cesar,observed,0.96,8,540.0,False,1920.0,inner0_selection,c0026_47d9fe7d15ba,45
Moose_education_Ricardo,observed,1.0,5,300.0,False,1260.0,inner0_selection,c0026_47d9fe7d15ba,45
Mouse_health_Estela,observed,1.0,20,1260.0,False,4980.0,inner0_selection,c0026_47d9fe7d15ba,45
Mouse_health_Justin,observed,1.0,7,420.0,False,1800.0,inner0_selection,c0026_47d9fe7d15ba,45
Eagle_assembly_Benny,observed,0.9523809523809523,5,300.0,False,1260.0,inner0_selection,c0026_47d9fe7d15ba,46
Eagle_assembly_Ian,observed,0.9509803921568627,19,1140.0,False,4680.0,inner0_selection,c0026_47d9fe7d15ba,46
Fox_education_Henrietta,observed,0.8409090909090909,14,2700.0,False,3360.0,inner0_selection,c0026_47d9fe7d15ba,46
Hog_assembly_Colette,observed,0.9821428571428571,24,1440.0,False,8580.0,inner0_selection,c0026_47d9fe7d15ba,46
Hog_assembly_Dona,right_censored,0.9423076923076923,3,,True,840.0,inner0_selection,c0026_47d9fe7d15ba,46
Lamb_assembly_Bertie,observed,0.7142857142857143,3,180.0,False,720.0,inner0_selection,c0026_47d9fe7d15ba,46
Lamb_assembly_Cesar,observed,1.0,3,180.0,False,900.0,inner0_selection,c0026_47d9fe7d15ba,46
Moose_education_Ricardo,observed,1.0,2,120.0,False,540.0,inner0_selection,c0026_47d9fe7d15ba,46
Mouse_health_Estela,observed,0.9459459459459459,21,1260.0,False,5040.0,inner0_selection,c0026_47d9fe7d15ba,46
Mouse_health_Justin,observed,0.971830985915493,6,420.0,False,1440.0,inner0_selection,c0026_47d9fe7d15ba,46
Eagle_assembly_Benny,right_censored,0.875,4,,True,1140.0,inner1_selection,c0000_f5146f1247fa,42
Eagle_assembly_Ian,observed,0.8333333333333334,5,300.0,False,1380.0,inner1_selection,c0000_f5146f1247fa,42
Fox_education_Henrietta,observed,1.0,6,360.0,False,1620.0,inner1_selection,c0000_f5146f1247fa,42
Hog_assembly_Colette,observed,0.96,10,600.0,False,2580.0,inner1_selection,c0000_f5146f1247fa,42
Hog_assembly_Dona,observed,0.875,14,1200.0,False,3540.0,inner1_selection,c0000_f5146f1247fa,42
Lamb_assembly_Bertie,observed,0.6666666666666666,7,540.0,False,1680.0,inner1_selection,c0000_f5146f1247fa,42
Lamb_assembly_Cesar,right_censored,1.0,1,,True,180.0,inner1_selection,c0000_f5146f1247fa,42
Moose_education_Ricardo,observed,0.9615384615384616,5,360.0,False,1320.0,inner1_selection,c0000_f5146f1247fa,42
Mouse_health_Estela,observed,1.0,5,300.0,False,1320.0,inner1_selection,c0000_f5146f1247fa,42
Mouse_health_Justin,observed,0.8333333333333334,18,1080.0,False,4380.0,inner1_selection,c0000_f5146f1247fa,42
Eagle_assembly_Benny,observed,1.0,11,1200.0,False,2820.0,inner1_selection,c0000_f5146f1247fa,43
Eagle_assembly_Ian,right_censored,0.6666666666666666,16,,True,3900.0,inner1_selection,c0000_f5146f1247fa,43
Fox_education_Henrietta,observed,0.968,4,240.0,False,960.0,inner1_selection,c0000_f5146f1247fa,43
Hog_assembly_Colette,observed,0.9230769230769231,16,1320.0,False,3960.0,inner1_selection,c0000_f5146f1247fa,43
Hog_assembly_Dona,right_censored,0.8709677419354839,5,,True,1320.0,inner1_selection,c0000_f5146f1247fa,43
Lamb_assembly_Bertie,observed,0.8846153846153846,7,720.0,False,1800.0,inner1_selection,c0000_f5146f1247fa,43
Lamb_assembly_Cesar,right_censored,1.0,5,,True,1380.0,inner1_selection,c0000_f5146f1247fa,43
Moose_education_Ricardo,observed,0.975609756097561,16,960.0,False,3900.0,inner1_selection,c0000_f5146f1247fa,43
Mouse_health_Estela,observed,1.0,2,120.0,False,660.0,inner1_selection,c0000_f5146f1247fa,43
Mouse_health_Justin,observed,0.7777777777777778,11,1620.0,False,2640.0,inner1_selection,c0000_f5146f1247fa,43
Eagle_assembly_Benny,observed,0.8823529411764706,10,600.0,False,2400.0,inner1_selection,c0000_f5146f1247fa,44
Eagle_assembly_Ian,observed,0.8,9,540.0,False,2340.0,inner1_selection,c0000_f5146f1247fa,44
Fox_education_Henrietta,observed,0.9714285714285714,23,1380.0,False,5700.0,inner1_selection,c0000_f5146f1247fa,44
Hog_assembly_Colette,observed,0.8888888888888888,12,720.0,False,3000.0,inner1_selection,c0000_f5146f1247fa,44
Hog_assembly_Dona,right_censored,0.9036144578313253,2,,True,480.0,inner1_selection,c0000_f5146f1247fa,44
Lamb_assembly_Bertie,observed,0.8961038961038961,16,960.0,False,3900.0,inner1_selection,c0000_f5146f1247fa,44
Lamb_assembly_Cesar,observed,1.0,16,1320.0,False,3900.0,inner1_selection,c0000_f5146f1247fa,44
Moose_education_Ricardo,observed,1.0,17,1080.0,False,4200.0,inner1_selection,c0000_f5146f1247fa,44
Mouse_health_Estela,observed,0.972972972972973,15,960.0,False,3780.0,inner1_selection,c0000_f5146f1247fa,44
Mouse_health_Justin,observed,1.0,11,660.0,False,2820.0,inner1_selection,c0000_f5146f1247fa,44
Eagle_assembly_Benny,right_censored,0.8558558558558559,2,,True,540.0,inner1_selection,c0000_f5146f1247fa,45
Eagle_assembly_Ian,right_censored,0.8516483516483516,1,,True,360.0,inner1_selection,c0000_f5146f1247fa,45
Fox_education_Henrietta,observed,1.0,15,2040.0,False,3600.0,inner1_selection,c0000_f5146f1247fa,45
Hog_assembly_Colette,observed,0.9583333333333334,3,180.0,False,780.0,inner1_selection,c0000_f5146f1247fa,45
Hog_assembly_Dona,observed,0.8787878787878788,17,1020.0,False,4260.0,inner1_selection,c0000_f5146f1247fa,45
Lamb_assembly_Bertie,right_censored,0.8571428571428571,20,,True,4800.0,inner1_selection,c0000_f5146f1247fa,45
Lamb_assembly_Cesar,right_censored,1.0,19,,True,4740.0,inner1_selection,c0000_f5146f1247fa,45
