dataset,target,target_kind,units,sampling_freq,horizon_steps,horizon_minutes,conformal_method,nominal_coverage,mode,scenario,kind,severity,severity_label,alert_rule,seed,n_test,mae_vs_clean_truth,rmse_vs_clean_truth,empirical_coverage_vs_clean_truth,coverage_deviation_vs_clean_truth,mae,rmse,empirical_coverage,coverage_deviation,mean_interval_width,median_interval_width,winkler_score,n_valid,alert_rate,n_alert_clusters,false_alert_events_per_day,n_violation_steps,n_rows_rebuilt,n_contaminated
pleia,B-room11-V2,temperature,degC,0 days 00:10:00,1,10.0,cqr,0.95,legacy_fixed_intervals,drift_1.0sd,drift,1.0,1.0 sigma terminal,4-of-7,42,10108.0,0.3141687335520178,0.4761527824084955,0.9372774040364068,0.012722595963593153,2.29121056749612,2.6459278847858774,0.2062722595963593,0.7437277404036406,1.647553824422792,1.573963416990308,62.786701351398776,10108,0.8010486743173724,108.0,1.5385833003561535,8023.0,,
pleia,B-room11-V2,temperature,degC,0 days 00:10:00,1,10.0,cqr,0.95,closed_loop,drift_1.0sd,drift,1.0,1.0 sigma terminal,4-of-7,42,10108.0,2.1365285825358895,2.5018295727618423,0.21388998812821527,0.7361100118717847,0.35215969603918285,0.5003354282397322,0.8846458250890384,0.06535417491096152,1.6030051424723275,1.540430116222554,2.788854749935523,10108,0.05668777206173328,88.0,1.2536604669568658,1166.0,10108.0,
pleia,B-room11-V2,temperature,degC,0 days 00:10:00,1,10.0,cqr,0.95,legacy_fixed_intervals,drift_2.0sd,drift,2.0,2.0 sigma terminal,4-of-7,42,10108.0,0.3141687335520178,0.4761527824084955,0.9372774040364068,0.012722595963593153,4.51243672298711,5.205261188083702,0.09606252473288485,0.8539374752671152,1.647553824422792,1.573963416990308,149.37305918360977,10108,0.9093787099327265,30.0,0.42738425009893155,9137.0,,
pleia,B-room11-V2,temperature,degC,0 days 00:10:00,1,10.0,cqr,0.95,closed_loop,drift_2.0sd,drift,2.0,2.0 sigma terminal,4-of-7,42,10108.0,4.259888907779495,4.946460712957733,0.11297981796596755,0.8370201820340324,0.41226431380515854,0.5692203665188417,0.7457459438068856,0.20425405619311432,1.7166137985916983,1.5971416580216715,4.374003407539039,10108,0.19736842105263158,166.0,2.364859517214088,2570.0,10108.0,
pleia,B-room11-V2,temperature,degC,0 days 00:10:00,1,10.0,cqr,0.95,legacy_fixed_intervals,stuck_5pct,stuck,0.05,5% of region,4-of-7,42,10108.0,0.3141687335520178,0.4761527824084955,0.9372774040364068,0.012722595963593153,0.3631548148249162,0.609239588893155,0.8984962406015038,0.05150375939849616,1.647553824422792,1.573963416990308,3.6682839341164484,10108,0.05579738820736051,32.0,0.4558765334388603,1026.0,,
pleia,B-room11-V2,temperature,degC,0 days 00:10:00,1,10.0,cqr,0.95,closed_loop,stuck_5pct,stuck,0.05,5% of region,4-of-7,42,10108.0,0.3472747563283411,0.5831347854080198,0.9204590423426988,0.029540957657301137,0.3115285891384449,0.46842312907279576,0.9384645825089039,0.0115354174910961,1.627540799704127,1.555291900457549,2.464667232050286,10108,0.014147210130589631,28.0,0.3988919667590028,622.0,10108.0,
pleia,B-room11-V2,temperature,degC,0 days 00:10:00,1,10.0,cqr,0.95,legacy_fixed_intervals,dropout_5pct,dropout,0.05,5% of region,4-of-7,42,10108.0,0.3141687335520178,0.4761527824084955,0.9372774040364068,0.012722595963593153,0.4416356367880273,0.9804864482807645,0.9077958053027305,0.04220419469726944,1.647553824422792,1.573963416990308,6.42696587050651,10108,0.048971111990502574,28.0,0.3988919667590028,932.0,,
pleia,B-room11-V2,temperature,degC,0 days 00:10:00,1,10.0,cqr,0.95,closed_loop,dropout_5pct,dropout,0.05,5% of region,4-of-7,42,10108.0,0.4318262945845381,0.950072393824067,0.9042342698852394,0.045765730114760594,0.2974052821349759,0.4541709116822509,0.9463791056588841,0.003620894341115899,1.612668212403315,1.5375837461503377,2.3437414530255025,10108,0.010585674713098537,24.0,0.3419074000791452,542.0,10108.0,
pleia,B-room11-V2,temperature,degC,0 days 00:10:00,1,10.0,cqr,0.95,calibration_contamination,calib_contam_1pct,calibration_contamination,0.01,1%,,942,,,,,,,,0.9448951325682627,0.0051048674317372145,1.8525642966500866,1.8525642966500868,2.8647456175026615,10108,,,,,,101.0
pleia,B-room11-V2,temperature,degC,0 days 00:10:00,1,10.0,cqr,0.95,calibration_contamination,calib_contam_5pct,calibration_contamination,0.05,5%,,942,,,,,,,,0.9970320538187574,0.04703205381875741,14.469154165401514,14.46915416540152,14.52429686958435,10108,,,,,,505.0
pleia,B-room11-V2,temperature,degC,0 days 00:10:00,1,10.0,cqr,0.95,calibration_contamination,calib_contam_10pct,calibration_contamination,0.1,10%,,942,,,,,,,,1.0,0.050000000000000044,26.81785375712815,26.81785375712816,26.81785375712815,10108,,,,,,1011.0
