dataset,recalibration_strategy,block_start,block_index,n,empirical_coverage,coverage_deviation,mean_interval_width,post_shift
pleia,static,6926,13,144,0.9236111111111112,0.026388888888888795,1.7073753306231758,True
pleia,static,7070,14,144,0.9583333333333334,0.008333333333333415,1.7073753306231758,True
pleia,static,7214,15,144,0.9305555555555556,0.019444444444444375,1.7073753306231758,True
pleia,static,7358,16,144,0.9444444444444444,0.005555555555555536,1.7073753306231758,True
pleia,static,7502,17,144,0.9791666666666666,0.029166666666666674,1.7073753306231758,True
pleia,static,7646,18,144,0.9861111111111112,0.036111111111111205,1.7073753306231758,True
pleia,static,7790,19,144,0.9166666666666666,0.033333333333333326,1.7073753306231758,True
pleia,static,7934,20,144,0.8888888888888888,0.061111111111111116,1.7073753306231758,True
pleia,static,8078,21,144,0.9305555555555556,0.019444444444444375,1.7073753306231758,True
pleia,static,8222,22,144,0.9652777777777778,0.015277777777777835,1.7073753306231758,True
pleia,static,8366,23,144,0.8958333333333334,0.054166666666666585,1.7073753306231758,True
pleia,static,8510,24,144,0.9791666666666666,0.029166666666666674,1.7073753306231758,True
pleia,static,8654,25,144,0.8888888888888888,0.061111111111111116,1.7073753306231758,True
pleia,static,8798,26,144,0.7847222222222222,0.16527777777777775,1.7073753306231758,True
pleia,static,8942,27,144,0.8611111111111112,0.0888888888888888,1.7073753306231758,True
pleia,static,9086,28,144,1.0,0.050000000000000044,1.7073753306231758,True
pleia,static,9230,29,144,1.0,0.050000000000000044,1.7073753306231758,True
pleia,static,9374,30,144,1.0,0.050000000000000044,1.7073753306231758,True
pleia,static,9518,31,144,0.9861111111111112,0.036111111111111205,1.7073753306231758,True
pleia,static,9662,32,144,1.0,0.050000000000000044,1.7073753306231758,True
pleia,static,9806,33,144,1.0,0.050000000000000044,1.7073753306231758,True
pleia,static,9950,34,144,1.0,0.050000000000000044,1.7073753306231758,True
pleia,periodic,14,-35,144,0.9930555555555556,0.043055555555555625,1.7050541255609788,False
pleia,periodic,158,-34,144,0.9861111111111112,0.036111111111111205,1.700686356463424,False
pleia,periodic,302,-33,144,0.9583333333333334,0.008333333333333415,1.6993000143211634,False
pleia,periodic,446,-32,144,0.9375,0.012499999999999956,1.6967178205303677,False
pleia,periodic,590,-31,144,0.9166666666666666,0.033333333333333326,1.6998959904259447,False
pleia,periodic,734,-30,144,0.9305555555555556,0.019444444444444375,1.7002684282756886,False
pleia,periodic,878,-29,144,0.9305555555555556,0.019444444444444375,1.7038495901884692,False
pleia,periodic,1022,-28,144,0.9583333333333334,0.008333333333333415,1.699759425357132,False
pleia,periodic,1166,-27,144,0.9166666666666666,0.033333333333333326,1.7031688679424748,False
pleia,periodic,1310,-26,144,1.0,0.050000000000000044,1.7026448744269844,False
pleia,periodic,1454,-25,144,0.9652777777777778,0.015277777777777835,1.6964955217315891,False
pleia,periodic,1598,-24,144,0.9027777777777778,0.047222222222222165,1.699082379960335,False
pleia,periodic,1742,-23,144,0.9375,0.012499999999999956,1.7019089352686878,False
pleia,periodic,1886,-22,144,0.8958333333333334,0.054166666666666585,1.7051313442318272,False
pleia,periodic,2030,-21,144,0.9375,0.012499999999999956,1.7115410993908402,False
pleia,periodic,2174,-20,144,0.9722222222222222,0.022222222222222254,1.7118722323971192,False
pleia,periodic,2318,-19,144,0.9444444444444444,0.005555555555555536,1.710700521965341,False
pleia,periodic,2462,-18,144,0.8958333333333334,0.054166666666666585,1.7148215342438051,False
pleia,periodic,2606,-17,144,0.8680555555555556,0.08194444444444438,1.7253061874294398,False
pleia,periodic,2750,-16,144,0.9375,0.012499999999999956,1.7277291046232455,False
pleia,periodic,2894,-15,144,0.9513888888888888,0.001388888888888884,1.7273800284949987,False
pleia,periodic,3038,-14,144,0.9444444444444444,0.005555555555555536,1.727062702440691,False
pleia,periodic,3182,-13,144,0.8819444444444444,0.06805555555555554,1.7347264730981538,False
pleia,periodic,3326,-12,144,0.9236111111111112,0.026388888888888795,1.7393103064994666,False
pleia,periodic,3470,-11,144,0.8958333333333334,0.054166666666666585,1.7456014414761971,False
pleia,periodic,3614,-10,144,0.8194444444444444,0.13055555555555554,1.758646066123046,False
pleia,periodic,3758,-9,144,0.8819444444444444,0.06805555555555554,1.7756566667789375,False
pleia,periodic,3902,-8,144,0.8611111111111112,0.0888888888888888,1.786202157628817,False
pleia,periodic,4046,-7,144,0.9513888888888888,0.001388888888888884,1.7982602906648424,False
pleia,periodic,4190,-6,144,0.8125,0.13749999999999996,1.8013509167473596,False
pleia,periodic,4334,-5,144,0.9513888888888888,0.001388888888888884,1.8147983829835743,False
pleia,periodic,4478,-4,144,0.9305555555555556,0.019444444444444375,1.8144630991761426,False
pleia,periodic,4622,-3,144,0.9652777777777778,0.015277777777777835,1.815209497189127,False
pleia,periodic,4766,-2,144,0.8958333333333334,0.054166666666666585,1.813273798834917,False
pleia,periodic,4910,-1,144,0.8819444444444444,0.06805555555555554,1.8301068465834307,False
pleia,periodic,5054,0,144,1.0,0.050000000000000044,1.8312328943942755,True
pleia,periodic,5198,1,144,1.0,0.050000000000000044,1.8187424584801528,True
pleia,periodic,5342,2,144,0.9097222222222222,0.040277777777777746,1.821163515776731,True
pleia,periodic,5486,3,144,0.9583333333333334,0.008333333333333415,1.8233234876814715,True
pleia,periodic,5630,4,144,0.9236111111111112,0.026388888888888795,1.8272543626051874,True
pleia,periodic,5774,5,144,0.9444444444444444,0.005555555555555536,1.8312984018720029,True
pleia,periodic,5918,6,144,0.9722222222222222,0.022222222222222254,1.8293591252793533,True
pleia,periodic,6062,7,144,1.0,0.050000000000000044,1.819140388787028,True
pleia,periodic,6206,8,144,0.9930555555555556,0.043055555555555625,1.8125305942059156,True
pleia,periodic,6350,9,144,0.8611111111111112,0.0888888888888888,1.8116841024601311,True
pleia,periodic,6494,10,144,0.8680555555555556,0.08194444444444438,1.8269434003046046,True
pleia,periodic,6638,11,144,0.9791666666666666,0.029166666666666674,1.830073870755867,True
pleia,periodic,6782,12,144,0.9305555555555556,0.019444444444444375,1.8240553673869795,True
pleia,periodic,6926,13,144,0.9444444444444444,0.005555555555555536,1.8291097695984948,True
pleia,periodic,7070,14,144,0.9652777777777778,0.015277777777777835,1.8246795206992812,True
pleia,periodic,7214,15,144,0.9513888888888888,0.001388888888888884,1.8341213046111855,True
pleia,periodic,7358,16,144,0.9513888888888888,0.001388888888888884,1.8336861101880442,True
pleia,periodic,7502,17,144,0.9791666666666666,0.029166666666666674,1.8337308168080577,True
pleia,periodic,7646,18,144,0.9861111111111112,0.036111111111111205,1.8317559097915401,True
pleia,periodic,7790,19,144,0.9305555555555556,0.019444444444444375,1.8315522545302352,True
pleia,periodic,7934,20,144,0.9027777777777778,0.047222222222222165,1.8346916246475142,True
pleia,periodic,8078,21,144,0.9375,0.012499999999999956,1.8344333219317415,True
pleia,periodic,8222,22,144,0.9861111111111112,0.036111111111111205,1.8348724978277953,True
pleia,periodic,8366,23,144,0.9097222222222222,0.040277777777777746,1.8366354310243804,True
pleia,periodic,8510,24,144,0.9791666666666666,0.029166666666666674,1.838893766058086,True
pleia,periodic,8654,25,144,0.9305555555555556,0.019444444444444375,1.839265302693097,True
pleia,periodic,8798,26,144,0.8194444444444444,0.13055555555555554,1.8423942216865805,True
pleia,periodic,8942,27,144,0.875,0.07499999999999996,1.8498270726034092,True
pleia,periodic,9086,28,144,1.0,0.050000000000000044,1.8501502994299213,True
pleia,periodic,9230,29,144,1.0,0.050000000000000044,1.8466892179734375,True
pleia,periodic,9374,30,144,1.0,0.050000000000000044,1.8425763396163428,True
pleia,periodic,9518,31,144,0.9930555555555556,0.043055555555555625,1.8399557485880687,True
pleia,periodic,9662,32,144,1.0,0.050000000000000044,1.8351641594950874,True
pleia,periodic,9806,33,144,1.0,0.050000000000000044,1.8323872960437138,True
pleia,periodic,9950,34,144,1.0,0.050000000000000044,1.8268843318140506,True
pleia,rolling,14,-35,144,1.0,0.050000000000000044,2.024967320258728,False
pleia,rolling,158,-34,144,0.9861111111111112,0.036111111111111205,1.98023659401254,False
pleia,rolling,302,-33,144,0.9375,0.012499999999999956,1.652887661666578,False
pleia,rolling,446,-32,144,0.8958333333333334,0.054166666666666585,1.3939645430864618,False
pleia,rolling,590,-31,144,0.8541666666666666,0.09583333333333333,1.4189831611737096,False
pleia,rolling,734,-30,144,0.9166666666666666,0.033333333333333326,1.4976508092806549,False
pleia,rolling,878,-29,144,0.9236111111111112,0.026388888888888795,1.5444016255826165,False
pleia,rolling,1022,-28,144,0.9513888888888888,0.001388888888888884,1.6072082910776126,False
pleia,rolling,1166,-27,144,0.9305555555555556,0.019444444444444375,1.6711368422753894,False
pleia,rolling,1310,-26,144,0.9861111111111112,0.036111111111111205,1.648754603330317,False
pleia,rolling,1454,-25,144,0.9722222222222222,0.022222222222222254,1.5997162534570444,False
pleia,rolling,1598,-24,144,0.8888888888888888,0.061111111111111116,1.5738356671606155,False
pleia,rolling,1742,-23,144,0.9375,0.012499999999999956,1.6158258251270574,False
pleia,rolling,1886,-22,144,0.8958333333333334,0.054166666666666585,1.6937002328774122,False
pleia,rolling,2030,-21,144,0.9305555555555556,0.019444444444444375,1.7672182034147856,False
pleia,rolling,2174,-20,144,0.9722222222222222,0.022222222222222254,1.7549617219608966,False
pleia,rolling,2318,-19,144,0.9513888888888888,0.001388888888888884,1.7550799618767998,False
pleia,rolling,2462,-18,144,0.9236111111111112,0.026388888888888795,1.859504787577702,False
pleia,rolling,2606,-17,144,0.9027777777777778,0.047222222222222165,1.9598265169537281,False
pleia,rolling,2750,-16,144,0.9583333333333334,0.008333333333333415,1.9889692150910783,False
pleia,rolling,2894,-15,144,0.9583333333333334,0.008333333333333415,1.9710526947669647,False
pleia,rolling,3038,-14,144,0.9652777777777778,0.015277777777777835,1.9129072316574327,False
pleia,rolling,3182,-13,144,0.9097222222222222,0.040277777777777746,1.9967296251636764,False
pleia,rolling,3326,-12,144,0.9513888888888888,0.001388888888888884,2.051795791367807,False
pleia,rolling,3470,-11,144,0.9444444444444444,0.005555555555555536,2.0475662435705813,False
pleia,rolling,3614,-10,144,0.8888888888888888,0.061111111111111116,2.0572582800732424,False
pleia,rolling,3758,-9,144,0.9236111111111112,0.026388888888888795,2.1432268762603126,False
pleia,rolling,3902,-8,144,0.9027777777777778,0.047222222222222165,2.2882293642141036,False
pleia,rolling,4046,-7,144,0.9861111111111112,0.036111111111111205,2.4787235889844816,False
pleia,rolling,4190,-6,144,0.9166666666666666,0.033333333333333326,2.370415703478993,False
pleia,rolling,4334,-5,144,0.9791666666666666,0.029166666666666674,2.534675174599655,False
pleia,rolling,4478,-4,144,0.9513888888888888,0.001388888888888884,2.4985508762534083,False
pleia,rolling,4622,-3,144,0.9861111111111112,0.036111111111111205,2.3695047357187256,False
pleia,rolling,4766,-2,144,0.9305555555555556,0.019444444444444375,2.2928969269808763,False
pleia,rolling,4910,-1,144,0.9375,0.012499999999999956,2.3108672913566912,False
pleia,rolling,5054,0,144,1.0,0.050000000000000044,2.221775149491405,True
pleia,rolling,5198,1,144,1.0,0.050000000000000044,2.1205136196877317,True
pleia,rolling,5342,2,144,0.9166666666666666,0.033333333333333326,1.9498026806430855,True
pleia,rolling,5486,3,144,0.9583333333333334,0.008333333333333415,2.0162699942944844,True
pleia,rolling,5630,4,144,0.9236111111111112,0.026388888888888795,2.0568769107465634,True
pleia,rolling,5774,5,144,0.9513888888888888,0.001388888888888884,2.10184995598876,True
pleia,rolling,5918,6,144,0.9513888888888888,0.001388888888888884,1.7134953669389532,True
pleia,rolling,6062,7,144,1.0,0.050000000000000044,1.5866725381144176,True
pleia,rolling,6206,8,144,0.9930555555555556,0.043055555555555625,1.5908477978156887,True
pleia,rolling,6350,9,144,0.8402777777777778,0.10972222222222217,1.5197504802593824,True
pleia,rolling,6494,10,144,0.875,0.07499999999999996,1.9164956952109067,True
pleia,rolling,6638,11,144,1.0,0.050000000000000044,1.9467275559814823,True
pleia,rolling,6782,12,144,0.9375,0.012499999999999956,1.7590828992217042,True
pleia,rolling,6926,13,144,0.9444444444444444,0.005555555555555536,1.867096476460472,True
pleia,rolling,7070,14,144,0.9652777777777778,0.015277777777777835,1.9365631673468282,True
pleia,rolling,7214,15,144,0.9861111111111112,0.036111111111111205,2.1618418962406794,True
pleia,rolling,7358,16,144,0.9722222222222222,0.022222222222222254,2.1216330546223747,True
pleia,rolling,7502,17,144,0.9861111111111112,0.036111111111111205,1.8319894468587659,True
pleia,rolling,7646,18,144,0.9861111111111112,0.036111111111111205,1.7400936311096824,True
pleia,rolling,7790,19,144,0.9375,0.012499999999999956,1.7922396428050584,True
pleia,rolling,7934,20,144,0.9027777777777778,0.047222222222222165,1.8167048223660336,True
pleia,rolling,8078,21,144,0.9444444444444444,0.005555555555555536,1.8093914754937406,True
pleia,rolling,8222,22,144,0.9722222222222222,0.022222222222222254,1.7672821678177943,True
pleia,rolling,8366,23,144,0.9166666666666666,0.033333333333333326,1.7998607943209852,True
pleia,rolling,8510,24,144,0.9791666666666666,0.029166666666666674,1.8067103091638745,True
pleia,rolling,8654,25,144,0.9166666666666666,0.033333333333333326,1.8900492662107193,True
pleia,rolling,8798,26,144,0.8680555555555556,0.08194444444444438,1.9949893155079406,True
pleia,rolling,8942,27,144,0.9097222222222222,0.040277777777777746,2.1407034769404074,True
pleia,rolling,9086,28,144,1.0,0.050000000000000044,2.157299421764978,True
pleia,rolling,9230,29,144,1.0,0.050000000000000044,2.072576659431085,True
pleia,rolling,9374,30,144,1.0,0.050000000000000044,1.9772326441812906,True
pleia,rolling,9518,31,144,1.0,0.050000000000000044,1.8797226598816588,True
pleia,rolling,9662,32,144,1.0,0.050000000000000044,1.7634788113481583,True
pleia,rolling,9806,33,144,0.9791666666666666,0.029166666666666674,1.3693052758673119,True
pleia,rolling,9950,34,144,0.9861111111111112,0.036111111111111205,0.9221075730829789,True
