model,unit,phase,candidate_id,inner_fold,n_train,train_row_id_hash,validation_row_id_hash,parameters,seed,final_epochs,estimator_class,seconds,baseline_rss_bytes,peak_rss_bytes,baseline_private_bytes,peak_private_bytes,incremental_peak_rss_bytes,lifetime_peak_rss_bytes,min_available_ram_bytes,sample_interval_seconds,process_cpu_seconds
xgboost,pleia_h6_f2_s45_xgboost,tuning,0,0.0,4944,bbdb67836016cd321bc4034204ba1fbee44cc0ed367c6df732737d0ae34fb25b,d0148356d1059b6d860915c341aa4d49738e7333beea12b06c81c2d6db2efed5,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",45,,xgboost.sklearn.XGBRegressor,0.43142260001332033,388943872,495722496,343887872,517906432,106778624,1244688384,5169008640,0.05,0.4375
xgboost,pleia_h6_f2_s45_xgboost,tuning,0,1.0,9888,808625e98a9827f0b336a33a1d4df778e10b653971e176b745ab026b955b2088,6a65c1b05e74d0a66db9f9ecd008e0b6a503b43d0c28174b5595f0d87b9c5628,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",45,,xgboost.sklearn.XGBRegressor,0.48646800000278745,495841280,498479104,517873664,520478720,2637824,1244688384,5170483200,0.05,0.46875
xgboost,pleia_h6_f2_s45_xgboost,tuning,1,0.0,4944,bbdb67836016cd321bc4034204ba1fbee44cc0ed367c6df732737d0ae34fb25b,d0148356d1059b6d860915c341aa4d49738e7333beea12b06c81c2d6db2efed5,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",45,,xgboost.sklearn.XGBRegressor,0.5357025999983307,496549888,499433472,518533120,522362880,2883584,1244688384,5169917952,0.05,0.53125
xgboost,pleia_h6_f2_s45_xgboost,tuning,1,1.0,9888,808625e98a9827f0b336a33a1d4df778e10b653971e176b745ab026b955b2088,6a65c1b05e74d0a66db9f9ecd008e0b6a503b43d0c28174b5595f0d87b9c5628,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",45,,xgboost.sklearn.XGBRegressor,0.7701127999898745,500125696,503635968,522330112,525631488,3510272,1244688384,5161009152,0.05,0.734375
xgboost,pleia_h6_f2_s45_xgboost,final_fit,0,,14850,6a1d8d5428c47d27c6ee1d60ccc5becfe360e89276cc4e3214aa77dfa56a2f9f,,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",45,,xgboost.sklearn.XGBRegressor,0.6675171999959275,500379648,504643584,522330112,526630912,4263936,1244688384,5170696192,0.05,0.671875
attention_lstm,pleia_h6_f2_s45_attention_lstm,tuning,0,0.0,4944,bbdb67836016cd321bc4034204ba1fbee44cc0ed367c6df732737d0ae34fb25b,d0148356d1059b6d860915c341aa4d49738e7333beea12b06c81c2d6db2efed5,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",45,,src.attention_lstm.AttentionLSTM,16.50663259999419,501624832,620175360,525541376,656601088,118550528,1244688384,5034356736,0.05,16.171875
attention_lstm,pleia_h6_f2_s45_attention_lstm,tuning,0,1.0,9888,808625e98a9827f0b336a33a1d4df778e10b653971e176b745ab026b955b2088,6a65c1b05e74d0a66db9f9ecd008e0b6a503b43d0c28174b5595f0d87b9c5628,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",45,,src.attention_lstm.AttentionLSTM,21.754366000008304,593641472,632479744,620171264,668823552,38838272,1244688384,5047226368,0.05,21.359375
attention_lstm,pleia_h6_f2_s45_attention_lstm,tuning,1,0.0,4944,bbdb67836016cd321bc4034204ba1fbee44cc0ed367c6df732737d0ae34fb25b,d0148356d1059b6d860915c341aa4d49738e7333beea12b06c81c2d6db2efed5,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",45,,src.attention_lstm.AttentionLSTM,17.160656799998833,627740672,627740672,663719936,663719936,0,1244688384,5001900032,0.05,16.09375
attention_lstm,pleia_h6_f2_s45_attention_lstm,tuning,1,1.0,9888,808625e98a9827f0b336a33a1d4df778e10b653971e176b745ab026b955b2088,6a65c1b05e74d0a66db9f9ecd008e0b6a503b43d0c28174b5595f0d87b9c5628,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",45,,src.attention_lstm.AttentionLSTM,27.024097700006678,619233280,632315904,654876672,668413952,13082624,1244688384,4907823104,0.05,25.984375
attention_lstm,pleia_h6_f2_s45_attention_lstm,final_fit,0,,14850,6a1d8d5428c47d27c6ee1d60ccc5becfe360e89276cc4e3214aa77dfa56a2f9f,,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",45,11.0,src.attention_lstm.AttentionLSTM,22.765111100001377,627515392,627548160,663769088,663818240,32768,1244688384,4898344960,0.05,22.21875
