model,nominal_level,n_calibration,n_evaluation,rank,q,coverage,mpiw,winkler,negative_lower_bounds,verified
persistence,0.9,4951,9907,4457,1.3000000000000007,0.9193499545775714,2.6000000000000014,3.6683355203391548,0,True
persistence,0.95,4951,9907,4705,1.6000000000000014,0.95306349046129,3.2000000000000033,4.51422226708388,0,True
xgboost,0.9,4951,9907,4457,2.9286209106445327,0.22711214292924195,5.857241821289065,40.08395778863547,0,True
xgboost,0.95,4951,9907,4705,3.3381801605224624,0.2987786413646916,6.676360321044924,63.03979005275481,0,True
attention_lstm,0.9,4951,9907,4457,3.1940773010253913,0.21853235086302614,6.388154602050781,40.202178815227704,0,True
attention_lstm,0.95,4951,9907,4705,3.687655639648437,0.28888664580599577,7.375311279296877,60.23683053268194,0,True
