dataset,group_id,target_id,units,n_rows,start,end,freq,missing_fraction,mean,std,min,max,season_steps,seasonal_naive_supported
pleia,,B-room11-V2,degC,50543,2021-01-01 00:10:00,2021-12-17 23:50:00,0 days 00:10:00,0.0,24.812324159626456,4.617765426475379,15.0,33.5,144,True
