dataset,group_id,target_id,n_rows,start,end,freq,season_steps,seasonal_naive_supported,n_train,n_calibration,n_test
pleia,,B-room11-V2,50543,2021-01-01 00:10:00,2021-12-17 23:50:00,0 days 00:10:00,144,True,30325,10109,10109
