left,right,n_left,n_right,left_origin_min,left_origin_max,left_target_max,right_origin_min,right_origin_max,right_target_min,right_target_max,target_overlap_count,row_overlap_count,shared_groups,run_intersections,left_membership_sha256,right_membership_sha256
fit,calibration,14850,4951,2021-01-07 23:00:00,2021-04-21 01:50:00,2021-04-21 02:50:00,2021-04-21 03:10:00,2021-05-25 12:10:00,2021-04-21 04:10:00,2021-05-25 13:10:00,0,0,,0,c21c125ed8b2b56ebab6814a8c4c6928ac9b4775caaa9582d3c5ea87dcb4ad99,1b95885bd959657f0d1505f6455c91dfcaf78fa9649478e989853104b5d655ff
calibration,test,4951,9907,2021-04-21 03:10:00,2021-05-25 12:10:00,2021-05-25 13:10:00,2021-05-25 13:20:00,2021-08-02 08:20:00,2021-05-25 14:20:00,2021-08-02 09:20:00,0,0,,0,1b95885bd959657f0d1505f6455c91dfcaf78fa9649478e989853104b5d655ff,061c08c3374dc0f9d45dfa8547f11e8a31a823c67efe645c11e25597c6f32a22
inner0_train,inner0_validation,4944,4944,2021-01-07 23:00:00,2021-02-11 06:50:00,2021-02-11 07:50:00,2021-02-11 08:00:00,2021-03-17 15:50:00,2021-02-11 09:00:00,2021-03-17 16:50:00,0,0,,0,ef4c97630e1a30ed5ea78b5d3220a444b45a45deea3db4bc05921facedfefdd0,987b5f86df7c4ef83440458fc6052673b666f7afaa8cafe432b957312a7baf1a
inner1_train,inner1_validation,9888,4950,2021-01-07 23:00:00,2021-03-17 15:50:00,2021-03-17 16:50:00,2021-03-17 17:00:00,2021-04-21 01:50:00,2021-03-17 18:00:00,2021-04-21 02:50:00,0,0,,0,2dc694d5d8c75613f988358567fc902a59612824bf4fe52e48f329877f9414ae,572dcac44c6e1158610a08b78ecb5c1149b22c6d871aff27ae12237385d67cc1
