model,unit,phase,candidate_id,inner_fold,n_train,train_row_id_hash,validation_row_id_hash,parameters,seed,final_epochs,estimator_class,seconds,baseline_rss_bytes,peak_rss_bytes,baseline_private_bytes,peak_private_bytes,incremental_peak_rss_bytes,lifetime_peak_rss_bytes,min_available_ram_bytes,sample_interval_seconds,process_cpu_seconds
xgboost,bdg2_h6_f2_s46_xgboost,tuning,0,0.0,17033,3df9500217f7f500b1ce467649a5856cc32062f78c017370879ea82222d68981,f39a3e5d974539d67580b817aedd7c105c026d2d3d231c8db4b561b336b91693,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",46,,xgboost.sklearn.XGBRegressor,0.8799954999994952,452448256,558800896,409497600,581885952,106352640,1030795264,4335947776,0.05,0.875
xgboost,bdg2_h6_f2_s46_xgboost,tuning,0,1.0,34178,a1abecedb091ffe14919b7aae788c580e347764aac0a942cc025bd949850cd81,998b64a10ba46e818d383398e8bb0cfeea7ce42c2711bd0f17b5ed0e1deec436,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",46,,xgboost.sklearn.XGBRegressor,1.4147159999993164,555360256,567984128,578199552,590966784,12623872,1030795264,4274728960,0.05,1.40625
xgboost,bdg2_h6_f2_s46_xgboost,tuning,1,0.0,17033,3df9500217f7f500b1ce467649a5856cc32062f78c017370879ea82222d68981,f39a3e5d974539d67580b817aedd7c105c026d2d3d231c8db4b561b336b91693,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",46,,xgboost.sklearn.XGBRegressor,1.114914999998291,552259584,566063104,577056768,589066240,13803520,1030795264,4303351808,0.05,1.03125
xgboost,bdg2_h6_f2_s46_xgboost,tuning,1,1.0,34178,a1abecedb091ffe14919b7aae788c580e347764aac0a942cc025bd949850cd81,998b64a10ba46e818d383398e8bb0cfeea7ce42c2711bd0f17b5ed0e1deec436,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",46,,xgboost.sklearn.XGBRegressor,1.8214965000079246,559628288,572231680,582520832,595283968,12603392,1030795264,4299128832,0.05,1.828125
xgboost,bdg2_h6_f2_s46_xgboost,final_fit,0,,51584,94bdd63d1e86f2fe448ce637d43b9cee1197292aced4becee4af6646173530f1,,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",46,,xgboost.sklearn.XGBRegressor,2.0307170000014594,564334592,581603328,586641408,604041216,17268736,1030795264,4305014784,0.05,2.0
attention_lstm,bdg2_h6_f2_s46_attention_lstm,tuning,0,0.0,17033,3df9500217f7f500b1ce467649a5856cc32062f78c017370879ea82222d68981,f39a3e5d974539d67580b817aedd7c105c026d2d3d231c8db4b561b336b91693,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",46,,src.attention_lstm.AttentionLSTM,32.24049809999997,562544640,680030208,587890688,718225408,117485568,1030795264,4559523840,0.05,31.578125
attention_lstm,bdg2_h6_f2_s46_attention_lstm,tuning,0,1.0,34178,a1abecedb091ffe14919b7aae788c580e347764aac0a942cc025bd949850cd81,998b64a10ba46e818d383398e8bb0cfeea7ce42c2711bd0f17b5ed0e1deec436,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",46,,src.attention_lstm.AttentionLSTM,60.54901279999467,658198528,683184128,687296512,721166336,24985600,1030795264,4524068864,0.05,59.5
attention_lstm,bdg2_h6_f2_s46_attention_lstm,tuning,1,0.0,17033,3df9500217f7f500b1ce467649a5856cc32062f78c017370879ea82222d68981,f39a3e5d974539d67580b817aedd7c105c026d2d3d231c8db4b561b336b91693,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",46,,src.attention_lstm.AttentionLSTM,36.41161640000064,667246592,688029696,710848512,727179264,20783104,1030795264,4649168896,0.05,35.859375
attention_lstm,bdg2_h6_f2_s46_attention_lstm,tuning,1,1.0,34178,a1abecedb091ffe14919b7aae788c580e347764aac0a942cc025bd949850cd81,998b64a10ba46e818d383398e8bb0cfeea7ce42c2711bd0f17b5ed0e1deec436,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",46,,src.attention_lstm.AttentionLSTM,101.0891707999981,642748416,685363200,676954112,724283392,42614784,1030795264,4453486592,0.05,99.390625
attention_lstm,bdg2_h6_f2_s46_attention_lstm,final_fit,0,,51584,94bdd63d1e86f2fe448ce637d43b9cee1197292aced4becee4af6646173530f1,,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",46,6.0,src.attention_lstm.AttentionLSTM,46.379151200002525,648007680,685215744,683450368,724291584,37208064,1030795264,4436914176,0.05,45.765625
