model,nominal_level,n_calibration,n_evaluation,rank,q,coverage,mpiw,winkler,negative_lower_bounds,verified
persistence,0.9,17350,34640,15616,203.15599999999995,0.8975461893764434,406.3119999999999,580.2719217667436,15085,True
persistence,0.95,17350,34640,16484,249.0,0.9442263279445727,498.0,703.0353413394918,16398,True
xgboost,0.9,17350,34640,15616,87.90947363281248,0.9067551963048499,175.81894726562496,323.932129559994,12319,True
xgboost,0.95,17350,34640,16484,124.8238586425781,0.9496535796766744,249.6477172851563,445.02991922108066,13044,True
attention_lstm,0.9,17350,34640,15616,97.46975610351564,0.9083718244803695,194.93951220703133,363.760376915038,12291,True
attention_lstm,0.95,17350,34640,16484,143.14778002929688,0.9551096997690531,286.29556005859376,506.36826940404853,13404,True
