model,nominal_level,n_calibration,n_evaluation,rank,q,coverage,mpiw,winkler,negative_lower_bounds,verified
persistence,0.9,4952,9907,4458,1.0,0.9363076612496215,2.0,2.665186231957202,0,True
persistence,0.95,4952,9907,4706,1.2000000000000028,0.9600282628444534,2.4000000000000057,3.2700918542444737,0,True
xgboost,0.9,4952,9907,4458,1.9654582977294908,0.2484102149994953,3.930916595458981,35.21342992061588,0,True
xgboost,0.95,4952,9907,4706,2.332660675048828,0.31967295851418187,4.665321350097656,56.71252726574792,0,True
attention_lstm,0.9,4952,9907,4458,2.132688140869142,0.2078328454628041,4.265376281738284,37.51039558704052,0,True
attention_lstm,0.95,4952,9907,4706,2.546566772460938,0.2694054708791763,5.093133544921875,59.00057643660498,0,True
