model,mae,rmse,n,negative_predictions,verified
persistence,0.3915918037751086,0.5655364111359953,9907,0,True
xgboost,3.33136218536799,3.7371345726578644,9907,0,True
attention_lstm,3.604774028631372,3.95796708603119,9907,0,True
