model,phase,nested,seconds,baseline_rss_bytes,peak_rss_bytes,baseline_private_bytes,peak_private_bytes,incremental_peak_rss_bytes,lifetime_peak_rss_bytes,min_available_ram_bytes,sample_interval_seconds,process_cpu_seconds
persistence,artifact_reload_and_predict_verification,False,0.09354960000200663,400556032,400621568,355602432,355651584,65536,1244942336,5580541952,0.05,0.09375
persistence,tuning,False,0.0007083999953465536,392138752,392155136,347766784,347799552,16384,1244364800,5580382208,0.05,0.0
persistence,final_fit,False,0.0005481000116560608,392155136,392155136,347799552,347799552,0,1244364800,5580328960,0.05,0.0
persistence,calibration,False,0.002665099993464537,392155136,392228864,347799552,347799552,73728,1244364800,5579038720,0.05,0.0
persistence,inference,False,0.008073500008322299,392228864,392228864,347799552,347799552,0,1244364800,5575290880,0.05,0.015625
persistence,artifact_serialization,False,0.0008830999868223444,392212480,392228864,347766784,347799552,16384,1244364800,5572825088,0.05,0.0
xgboost,artifact_reload_and_predict_verification,False,0.5737048999872059,414728192,519405568,369778688,541880320,104677376,1244942336,5413867520,0.05,0.515625
xgboost,tuning,False,2.9980005999968853,388980736,505380864,345419776,527675392,116400128,1244364800,5451784192,0.05,2.9375
xgboost,final_fit,False,0.720914499994251,504135680,507052032,526426112,529354752,2916352,1244364800,5455069184,0.05,0.6875
xgboost,calibration,False,0.05547230000956915,504135680,504152064,526426112,526442496,16384,1244364800,5477085184,0.05,0.0625
xgboost,inference,False,0.09815780000644736,504152064,504156160,526426112,526442496,4096,1244364800,5477109760,0.05,0.09375
xgboost,artifact_serialization,False,0.004488000005949289,504168448,504180736,526393344,526426112,12288,1244364800,5478055936,0.05,0.0
attention_lstm,artifact_reload_and_predict_verification,False,0.7054499000078067,524935168,548253696,547303424,593420288,23318528,1244942336,5404708864,0.05,0.703125
attention_lstm,tuning,False,137.81552819999342,502960128,632696832,527736832,670560256,129736704,1244364800,5089239040,0.05,135.34375
attention_lstm,final_fit,False,47.15958130000217,628166656,628822016,664649728,665726976,655360,1244364800,5201145856,0.05,45.796875
attention_lstm,calibration,False,0.1997886000026483,616529920,617795584,655155200,656023552,1265664,1244364800,5358977024,0.05,0.1875
attention_lstm,inference,False,0.42857410000578966,617795584,617799680,656007168,656023552,4096,1244364800,5359890432,0.05,0.4375
attention_lstm,artifact_serialization,False,0.0058723000111058354,592822272,592977920,624848896,624881664,155648,1244364800,5383352320,0.05,0.0
