model,nominal_level,n_calibration,n_evaluation,rank,q,coverage,mpiw,winkler,negative_lower_bounds,verified
persistence,0.9,4953,9907,4459,0.0390625,0.5603108912889876,0.078125,2.097025777228223,64,True
persistence,0.95,4953,9907,4707,0.0625,0.6428787725850409,0.125,3.783587362470977,80,True
xgboost,0.9,4953,9907,4459,0.11853019893169403,0.6836580195821137,0.23706039786338806,1.4594009115042088,984,True
xgboost,0.95,4953,9907,4707,0.19308871030807495,0.787221156757848,0.3861774206161499,2.0495656989676503,4608,True
attention_lstm,0.9,4953,9907,4459,0.05657440423965454,0.49318663571212273,0.11314880847930908,1.7843259784760672,0,True
attention_lstm,0.95,4953,9907,4707,0.07362502813339233,0.5811042697082871,0.14725005626678467,3.1765613939153954,0,True
