dataset,horizon,outer_fold,model_seed,target_units,physical_minutes,source_run,source_hash,protocol_hash,new_batch_unit,model,phase,nominal_level,original_runs,aggregation,n,mae,rmse,coverage,mpiw,winkler,negative_points,negative_lower_bounds
rico,5,2,44,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,6e0a75894df5a2ec4fa8ed9012956025089b82b4d04a42a051dc20244c9643c2,True,persistence,1.0,0.9,1,"within phase, sample weighted",212,0.0509433962264151,0.0733304745011652,0.9952830188679245,0.3999999999999986,0.3999999999999989,0,0
rico,5,2,44,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,6e0a75894df5a2ec4fa8ed9012956025089b82b4d04a42a051dc20244c9643c2,True,persistence,3.0,0.9,6,"within phase, sample weighted",1272,0.07775157232704404,0.13094360013033987,0.9150943396226415,0.3999999999999986,0.629559748427674,0,0
rico,5,2,44,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,6e0a75894df5a2ec4fa8ed9012956025089b82b4d04a42a051dc20244c9643c2,True,persistence,4.0,0.9,34,"within phase, sample weighted",7208,0.07458379578246392,0.12454133386220649,0.9285516093229744,0.3999999999999986,0.6022752497225309,0,0
rico,5,2,44,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,6e0a75894df5a2ec4fa8ed9012956025089b82b4d04a42a051dc20244c9643c2,True,persistence,1.0,0.95,1,"within phase, sample weighted",212,0.0509433962264151,0.0733304745011652,1.0,0.6000000000000014,0.6000000000000014,0,0
rico,5,2,44,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,6e0a75894df5a2ec4fa8ed9012956025089b82b4d04a42a051dc20244c9643c2,True,persistence,3.0,0.95,6,"within phase, sample weighted",1272,0.07775157232704404,0.13094360013033987,0.9693396226415094,0.6000000000000014,0.8138364779874218,0,0
rico,5,2,44,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,6e0a75894df5a2ec4fa8ed9012956025089b82b4d04a42a051dc20244c9643c2,True,persistence,4.0,0.95,34,"within phase, sample weighted",7208,0.07458379578246392,0.12454133386220649,0.9721143174250833,0.6000000000000014,0.780355160932298,0,0
rico,5,2,44,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,6e0a75894df5a2ec4fa8ed9012956025089b82b4d04a42a051dc20244c9643c2,True,xgboost,1.0,0.9,1,"within phase, sample weighted",212,0.05490200834454227,0.07154068811529275,0.9952830188679245,0.3372200012207003,0.3373657514464152,0,0
rico,5,2,44,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,6e0a75894df5a2ec4fa8ed9012956025089b82b4d04a42a051dc20244c9643c2,True,xgboost,3.0,0.9,6,"within phase, sample weighted",1272,0.2838893245601054,0.36778880669751035,0.42059748427672955,0.3372200012207003,3.507283847736877,0,0
rico,5,2,44,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,6e0a75894df5a2ec4fa8ed9012956025089b82b4d04a42a051dc20244c9643c2,True,xgboost,4.0,0.9,34,"within phase, sample weighted",7208,0.29669450109991985,0.4607252959708683,0.43507214206437295,0.3372200012207003,3.716598592032087,0,0
rico,5,2,44,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,6e0a75894df5a2ec4fa8ed9012956025089b82b4d04a42a051dc20244c9643c2,True,xgboost,1.0,0.95,1,"within phase, sample weighted",212,0.05490200834454227,0.07154068811529275,1.0,0.5208442687988253,0.5208442687988253,0,0
